scene,link,bin_seconds,participant,elapsed_s,latency_ms,q1_ms,q3_ms,n_available
street,MoCap→VR,1,P2,67.500000,10.060000,,,1
street,MoCap→VR,1,P2,68.500000,9.890000,,,1
street,MoCap→VR,1,P2,69.500000,9.390000,,,1
street,MoCap→VR,1,P2,70.500000,9.260000,,,1
street,MoCap→VR,1,P2,71.500000,8.840000,,,1
street,MoCap→VR,1,P2,72.500000,8.820000,,,1
street,MoCap→VR,1,P2,73.500000,10.640000,,,1
street,MoCap→VR,1,P2,74.500000,9.765000,,,1
street,MoCap→VR,1,P2,75.500000,9.415000,,,1
street,MoCap→VR,1,P2,76.500000,9.265000,,,1
street,MoCap→VR,1,P2,77.500000,9.320000,,,1
street,MoCap→VR,1,P2,78.500000,9.435000,,,1
street,MoCap→VR,1,P2,79.500000,9.430000,,,1
street,MoCap→VR,1,P2,80.500000,9.335000,,,1
street,MoCap→VR,1,P2,81.500000,8.860000,,,1
street,MoCap→VR,1,P2,82.500000,9.080000,,,1
street,MoCap→VR,1,P2,83.500000,9.215000,,,1
street,MoCap→VR,1,P2,84.500000,9.130000,,,1
street,MoCap→VR,1,P2,85.500000,9.260000,,,1
street,MoCap→VR,1,P2,86.500000,9.225000,,,1
street,MoCap→VR,1,P2,87.500000,9.060000,,,1
street,MoCap→VR,1,P2,88.500000,9.380000,,,1
street,MoCap→VR,1,P2,89.500000,9.310000,,,1
street,MoCap→VR,1,P2,90.500000,9.470000,,,1
street,MoCap→VR,1,P2,91.500000,9.525000,,,1
street,MoCap→VR,1,P2,92.500000,9.540000,,,1
street,MoCap→VR,1,P2,93.500000,9.140000,,,1
street,MoCap→VR,1,P2,94.500000,9.520000,,,1
street,MoCap→VR,1,P2,95.500000,9.410000,,,1
street,MoCap→VR,1,P2,96.500000,9.515000,,,1
street,MoCap→VR,1,P2,97.500000,9.950000,,,1
street,MoCap→VR,1,P2,98.500000,9.940000,,,1
street,MoCap→VR,1,P2,99.500000,9.680000,,,1
street,MoCap→VR,1,P2,100.500000,9.415000,,,1
street,MoCap→VR,1,P2,101.500000,9.605000,,,1
street,MoCap→VR,1,P2,102.500000,9.620000,,,1
street,MoCap→VR,1,P2,103.500000,9.175000,,,1
street,MoCap→VR,1,P2,104.500000,9.280000,,,1
street,MoCap→VR,1,P2,105.500000,9.120000,,,1
street,MoCap→VR,1,P2,106.500000,9.715000,,,1
street,MoCap→VR,1,P2,107.500000,9.030000,,,1
street,MoCap→VR,1,P2,108.500000,9.510000,,,1
street,MoCap→VR,1,P2,109.500000,9.330000,,,1
street,MoCap→VR,1,P2,110.500000,9.350000,,,1
street,MoCap→VR,1,P2,111.500000,9.310000,,,1
street,MoCap→VR,1,P2,112.500000,9.615000,,,1
street,MoCap→VR,1,P2,113.500000,9.320000,,,1
street,MoCap→VR,1,P2,114.500000,9.270000,,,1
street,MoCap→VR,1,P2,115.500000,9.380000,,,1
street,MoCap→VR,1,P2,116.500000,9.290000,,,1
street,MoCap→VR,1,P2,117.500000,9.760000,,,1
street,MoCap→VR,1,P2,118.500000,9.770000,,,1
street,MoCap→VR,1,P2,119.500000,9.540000,,,1
street,MoCap→VR,1,P2,120.500000,9.795000,,,1
street,MoCap→VR,1,P2,121.500000,9.670000,,,1
street,MoCap→VR,1,P2,122.500000,9.320000,,,1
street,MoCap→VR,1,P2,123.500000,9.800000,,,1
street,MoCap→VR,1,P2,124.500000,10.105000,,,1
street,MoCap→VR,1,P2,125.500000,10.215000,,,1
street,MoCap→VR,1,P2,126.500000,9.955000,,,1
street,MoCap→VR,1,P2,127.500000,10.120000,,,1
street,MoCap→VR,1,P2,128.500000,9.820000,,,1
street,MoCap→VR,1,P2,129.500000,10.375000,,,1
street,MoCap→VR,1,P2,130.500000,9.795000,,,1
street,MoCap→VR,1,P2,131.500000,9.980000,,,1
street,MoCap→VR,1,P2,132.500000,9.900000,,,1
street,MoCap→VR,1,P2,133.500000,9.685000,,,1
street,MoCap→VR,1,P2,134.500000,9.805000,,,1
street,MoCap→VR,1,P2,135.500000,9.770000,,,1
street,MoCap→VR,1,P2,136.500000,10.085000,,,1
street,MoCap→VR,1,P2,137.500000,9.595000,,,1
street,MoCap→VR,1,P2,138.500000,10.225000,,,1
street,MoCap→VR,1,P2,139.500000,10.190000,,,1
street,MoCap→VR,1,P2,140.500000,9.090000,,,1
street,MoCap→VR,1,P2,141.500000,9.090000,,,1
street,MoCap→VR,1,P2,142.500000,9.290000,,,1
street,MoCap→VR,1,P2,143.500000,9.170000,,,1
street,MoCap→VR,1,P2,144.500000,9.475000,,,1
street,MoCap→VR,1,P2,145.500000,9.215000,,,1
street,MoCap→VR,1,P2,146.500000,9.540000,,,1
street,MoCap→VR,1,P2,147.500000,9.320000,,,1
street,MoCap→VR,1,P2,148.500000,9.440000,,,1
street,MoCap→VR,1,P2,149.500000,9.680000,,,1
street,MoCap→VR,1,P2,150.500000,9.595000,,,1
street,MoCap→VR,1,P2,151.500000,9.525000,,,1
street,MoCap→VR,1,P2,152.500000,9.085000,,,1
street,MoCap→VR,1,P2,153.500000,9.375000,,,1
street,MoCap→VR,1,P2,154.500000,9.290000,,,1
street,MoCap→VR,1,P2,155.500000,9.335000,,,1
street,MoCap→VR,1,P2,156.500000,9.400000,,,1
street,MoCap→VR,1,P2,157.500000,9.450000,,,1
street,MoCap→VR,1,P2,158.500000,9.470000,,,1
street,MoCap→VR,1,P2,159.500000,9.465000,,,1
street,MoCap→VR,1,P2,160.500000,9.560000,,,1
street,MoCap→VR,1,P2,161.500000,9.285000,,,1
street,MoCap→VR,1,P2,162.500000,9.130000,,,1
street,MoCap→VR,1,P2,163.500000,9.415000,,,1
street,MoCap→VR,1,P2,164.500000,9.360000,,,1
street,MoCap→VR,1,P2,165.500000,9.100000,,,1
street,MoCap→VR,1,P2,166.500000,9.470000,,,1
street,MoCap→VR,1,P2,167.500000,9.440000,,,1
street,MoCap→VR,1,P2,168.500000,9.260000,,,1
street,MoCap→VR,1,P2,169.500000,9.385000,,,1
street,MoCap→VR,1,P2,170.500000,8.855000,,,1
street,MoCap→VR,1,P2,171.500000,8.875000,,,1
street,MoCap→VR,1,P2,172.500000,9.040000,,,1
street,MoCap→VR,1,P2,173.500000,9.030000,,,1
street,MoCap→VR,1,P2,174.500000,9.095000,,,1
street,MoCap→VR,1,P2,175.500000,9.710000,,,1
street,MoCap→VR,1,P2,176.500000,8.950000,,,1
street,MoCap→VR,1,P2,177.500000,8.925000,,,1
street,MoCap→VR,1,P2,178.500000,9.135000,,,1
street,MoCap→VR,1,P2,179.500000,9.080000,,,1
street,MoCap→VR,1,P2,180.500000,8.930000,,,1
street,MoCap→VR,1,P2,181.500000,8.850000,,,1
street,MoCap→VR,1,P2,182.500000,9.055000,,,1
street,MoCap→VR,1,P2,183.500000,9.445000,,,1
street,MoCap→VR,1,P2,184.500000,9.335000,,,1
street,MoCap→VR,1,P2,185.500000,9.370000,,,1
street,MoCap→VR,1,P2,186.500000,9.355000,,,1
street,MoCap→VR,1,P2,187.500000,9.375000,,,1
street,MoCap→VR,1,P2,188.500000,9.400000,,,1
street,MoCap→VR,1,P2,189.500000,9.690000,,,1
street,MoCap→VR,1,P2,190.500000,9.230000,,,1
street,MoCap→VR,1,P2,191.500000,9.160000,,,1
street,MoCap→VR,1,P2,192.500000,9.455000,,,1
street,MoCap→VR,1,P2,193.500000,9.715000,,,1
street,MoCap→VR,1,P2,194.500000,9.520000,,,1
street,MoCap→VR,1,P2,195.500000,9.455000,,,1
street,MoCap→VR,1,P2,196.500000,9.390000,,,1
street,MoCap→VR,1,P2,197.500000,9.185000,,,1
street,MoCap→VR,1,P2,198.500000,9.450000,,,1
street,MoCap→VR,1,P2,199.500000,9.195000,,,1
street,MoCap→VR,1,P2,200.500000,9.295000,,,1
street,MoCap→VR,1,P2,201.500000,9.000000,,,1
street,MoCap→VR,1,P2,202.500000,9.365000,,,1
street,MoCap→VR,1,P2,203.500000,9.300000,,,1
street,MoCap→VR,1,P2,204.500000,9.110000,,,1
street,MoCap→VR,1,P2,205.500000,9.285000,,,1
street,MoCap→VR,1,P2,206.500000,9.590000,,,1
street,MoCap→VR,1,P2,207.500000,9.195000,,,1
street,MoCap→VR,1,P2,208.500000,8.920000,,,1
street,MoCap→VR,1,P2,209.500000,9.335000,,,1
street,MoCap→VR,1,P2,210.500000,9.310000,,,1
street,MoCap→VR,1,P2,211.500000,8.800000,,,1
street,MoCap→VR,1,P2,212.500000,9.155000,,,1
street,MoCap→VR,1,P2,213.500000,9.585000,,,1
street,MoCap→VR,1,P2,214.500000,9.505000,,,1
street,MoCap→VR,1,P2,215.500000,9.580000,,,1
street,MoCap→VR,1,P2,216.500000,9.475000,,,1
street,MoCap→VR,1,P2,217.500000,9.535000,,,1
street,MoCap→VR,1,P2,218.500000,9.660000,,,1
street,MoCap→VR,1,P2,219.500000,9.435000,,,1
street,MoCap→VR,1,P2,220.500000,9.355000,,,1
street,MoCap→VR,1,P2,221.500000,9.265000,,,1
street,MoCap→VR,1,P2,222.500000,9.280000,,,1
street,MoCap→VR,1,P2,223.500000,9.455000,,,1
street,MoCap→VR,1,P2,224.500000,9.420000,,,1
street,MoCap→VR,1,P2,225.500000,9.170000,,,1
street,MoCap→VR,1,P2,226.500000,9.640000,,,1
street,MoCap→VR,1,P2,227.500000,9.665000,,,1
street,MoCap→VR,1,P2,228.500000,9.975000,,,1
street,MoCap→VR,1,P2,229.500000,9.540000,,,1
street,MoCap→VR,1,P2,230.500000,9.610000,,,1
street,MoCap→VR,1,P2,231.500000,9.235000,,,1
street,MoCap→VR,1,P2,232.500000,9.525000,,,1
street,MoCap→VR,1,P2,233.500000,9.425000,,,1
street,MoCap→VR,1,P2,234.500000,9.400000,,,1
street,MoCap→VR,1,P2,235.500000,9.285000,,,1
street,MoCap→VR,1,P2,236.500000,9.635000,,,1
street,MoCap→VR,1,P2,237.500000,9.650000,,,1
street,MoCap→VR,1,P2,238.500000,9.690000,,,1
street,MoCap→VR,1,P2,239.500000,9.555000,,,1
street,MoCap→VR,1,P2,240.500000,9.700000,,,1
street,MoCap→VR,1,P2,241.500000,9.515000,,,1
street,MoCap→VR,1,P2,242.500000,9.765000,,,1
street,MoCap→VR,1,P2,243.500000,9.510000,,,1
street,MoCap→VR,1,P2,244.500000,9.755000,,,1
street,MoCap→VR,1,P2,245.500000,9.750000,,,1
street,MoCap→VR,1,P2,246.500000,9.775000,,,1
street,MoCap→VR,1,P2,247.500000,9.515000,,,1
street,MoCap→VR,1,P2,248.500000,9.700000,,,1
street,MoCap→VR,1,P2,249.500000,10.100000,,,1
street,MoCap→VR,1,P2,250.500000,9.175000,,,1
street,MoCap→VR,1,P2,251.500000,9.065000,,,1
street,MoCap→VR,1,P2,252.500000,9.120000,,,1
street,MoCap→VR,1,P2,253.500000,9.165000,,,1
street,MoCap→VR,1,P2,254.500000,9.445000,,,1
street,MoCap→VR,1,P2,255.500000,9.265000,,,1
street,MoCap→VR,1,P2,256.500000,9.575000,,,1
street,MoCap→VR,1,P2,257.500000,9.400000,,,1
street,MoCap→VR,1,P2,258.500000,9.600000,,,1
street,MoCap→VR,1,P2,259.500000,9.940000,,,1
street,MoCap→VR,1,P2,260.500000,9.285000,,,1
street,MoCap→VR,1,P2,261.500000,9.375000,,,1
street,MoCap→VR,1,P2,262.500000,9.385000,,,1
street,MoCap→VR,1,P2,263.500000,9.425000,,,1
street,MoCap→VR,1,P2,264.500000,9.510000,,,1
street,MoCap→VR,1,P2,265.500000,9.485000,,,1
street,MoCap→VR,1,P2,266.500000,9.405000,,,1
street,MoCap→VR,1,P2,267.500000,9.800000,,,1
street,MoCap→VR,1,P2,268.500000,10.040000,,,1
street,MoCap→VR,1,P2,269.500000,9.835000,,,1
street,MoCap→VR,1,P2,270.500000,9.440000,,,1
street,MoCap→VR,1,P2,271.500000,9.790000,,,1
street,MoCap→VR,1,P2,272.500000,10.095000,,,1
street,MoCap→VR,1,P2,273.500000,9.895000,,,1
street,MoCap→VR,1,P2,274.500000,9.910000,,,1
street,MoCap→VR,1,P2,275.500000,9.875000,,,1
street,MoCap→VR,1,P2,276.500000,10.265000,,,1
street,MoCap→VR,1,P2,277.500000,9.710000,,,1
street,MoCap→VR,1,P2,278.500000,10.040000,,,1
street,MoCap→VR,1,P2,279.500000,9.880000,,,1
street,MoCap→VR,1,P2,280.500000,9.525000,,,1
street,MoCap→VR,1,P2,281.500000,9.265000,,,1
street,MoCap→VR,1,P2,282.500000,8.940000,,,1
street,MoCap→VR,1,P2,283.500000,8.970000,,,1
street,MoCap→VR,1,P2,284.500000,8.810000,,,1
street,MoCap→VR,1,P2,285.500000,9.170000,,,1
street,MoCap→VR,1,P2,286.500000,8.990000,,,1
street,MoCap→VR,1,P2,287.500000,8.820000,,,1
street,MoCap→VR,1,P2,288.500000,9.045000,,,1
street,MoCap→VR,1,P2,289.500000,8.655000,,,1
street,MoCap→VR,1,P2,290.500000,9.375000,,,1
street,MoCap→VR,1,P2,291.500000,8.690000,,,1
street,MoCap→VR,1,P2,292.500000,8.945000,,,1
street,MoCap→VR,1,P2,293.500000,8.975000,,,1
street,MoCap→VR,1,P2,294.500000,9.030000,,,1
street,MoCap→VR,1,P2,295.500000,9.330000,,,1
street,MoCap→VR,1,P2,296.500000,9.435000,,,1
street,MoCap→VR,1,P2,297.500000,9.520000,,,1
street,MoCap→VR,1,P2,298.500000,9.360000,,,1
street,MoCap→VR,1,P2,299.500000,9.665000,,,1
street,MoCap→VR,1,P3,0.500000,10.470000,,,1
street,MoCap→VR,1,P3,1.500000,11.380000,,,1
street,MoCap→VR,1,P3,2.500000,11.485000,,,1
street,MoCap→VR,1,P3,3.500000,11.265000,,,1
street,MoCap→VR,1,P3,4.500000,11.615000,,,1
street,MoCap→VR,1,P3,5.500000,11.155000,,,1
street,MoCap→VR,1,P3,6.500000,11.840000,,,1
street,MoCap→VR,1,P3,7.500000,10.835000,,,1
street,MoCap→VR,1,P3,8.500000,10.895000,,,1
street,MoCap→VR,1,P3,9.500000,10.945000,,,1
street,MoCap→VR,1,P3,10.500000,11.335000,,,1
street,MoCap→VR,1,P3,11.500000,11.145000,,,1
street,MoCap→VR,1,P3,12.500000,11.085000,,,1
street,MoCap→VR,1,P3,13.500000,11.345000,,,1
street,MoCap→VR,1,P3,14.500000,11.915000,,,1
street,MoCap→VR,1,P3,15.500000,11.625000,,,1
street,MoCap→VR,1,P3,16.500000,11.440000,,,1
street,MoCap→VR,1,P3,17.500000,11.655000,,,1
street,MoCap→VR,1,P3,18.500000,11.610000,,,1
street,MoCap→VR,1,P3,19.500000,12.500000,,,1
street,MoCap→VR,1,P3,20.500000,11.795000,,,1
street,MoCap→VR,1,P3,21.500000,11.650000,,,1
street,MoCap→VR,1,P3,22.500000,11.655000,,,1
street,MoCap→VR,1,P3,23.500000,11.945000,,,1
street,MoCap→VR,1,P3,24.500000,12.245000,,,1
street,MoCap→VR,1,P3,25.500000,11.555000,,,1
street,MoCap→VR,1,P3,26.500000,11.685000,,,1
street,MoCap→VR,1,P3,27.500000,12.010000,,,1
street,MoCap→VR,1,P3,28.500000,12.135000,,,1
street,MoCap→VR,1,P3,29.500000,12.575000,,,1
street,MoCap→VR,1,P3,30.500000,12.065000,,,1
street,MoCap→VR,1,P3,31.500000,11.605000,,,1
street,MoCap→VR,1,P3,32.500000,11.350000,,,1
street,MoCap→VR,1,P3,33.500000,11.185000,,,1
street,MoCap→VR,1,P3,34.500000,11.420000,,,1
street,MoCap→VR,1,P3,35.500000,11.220000,,,1
street,MoCap→VR,1,P3,36.500000,11.410000,,,1
street,MoCap→VR,1,P3,37.500000,11.735000,,,1
street,MoCap→VR,1,P3,38.500000,12.365000,,,1
street,MoCap→VR,1,P3,39.500000,11.860000,,,1
street,MoCap→VR,1,P3,40.500000,11.585000,,,1
street,MoCap→VR,1,P3,41.500000,12.195000,,,1
street,MoCap→VR,1,P3,42.500000,11.990000,,,1
street,MoCap→VR,1,P3,43.500000,11.750000,,,1
street,MoCap→VR,1,P3,44.500000,11.820000,,,1
street,MoCap→VR,1,P3,45.500000,11.460000,,,1
street,MoCap→VR,1,P3,46.500000,11.270000,,,1
street,MoCap→VR,1,P3,47.500000,11.610000,,,1
street,MoCap→VR,1,P3,48.500000,11.660000,,,1
street,MoCap→VR,1,P3,49.500000,11.270000,,,1
street,MoCap→VR,1,P3,50.500000,11.565000,,,1
street,MoCap→VR,1,P3,51.500000,11.430000,,,1
street,MoCap→VR,1,P3,52.500000,11.230000,,,1
street,MoCap→VR,1,P3,53.500000,12.100000,,,1
street,MoCap→VR,1,P3,54.500000,12.015000,,,1
street,MoCap→VR,1,P3,55.500000,11.605000,,,1
street,MoCap→VR,1,P3,56.500000,12.055000,,,1
street,MoCap→VR,1,P3,57.500000,11.900000,,,1
street,MoCap→VR,1,P3,58.500000,11.440000,,,1
street,MoCap→VR,1,P3,59.500000,12.100000,,,1
street,MoCap→VR,1,P3,60.500000,11.815000,,,1
street,MoCap→VR,1,P3,61.500000,11.905000,,,1
street,MoCap→VR,1,P3,62.500000,12.335000,,,1
street,MoCap→VR,1,P3,63.500000,12.335000,,,1
street,MoCap→VR,1,P3,64.500000,11.735000,,,1
street,MoCap→VR,1,P3,65.500000,11.740000,,,1
street,MoCap→VR,1,P3,66.500000,12.200000,,,1
street,MoCap→VR,1,P3,67.500000,12.020000,,,1
street,MoCap→VR,1,P3,68.500000,11.445000,,,1
street,MoCap→VR,1,P3,69.500000,11.485000,,,1
street,MoCap→VR,1,P3,70.500000,11.290000,,,1
street,MoCap→VR,1,P3,71.500000,11.230000,,,1
street,MoCap→VR,1,P3,72.500000,12.090000,,,1
street,MoCap→VR,1,P3,73.500000,11.640000,,,1
street,MoCap→VR,1,P3,74.500000,11.335000,,,1
street,MoCap→VR,1,P3,75.500000,11.250000,,,1
street,MoCap→VR,1,P3,76.500000,11.480000,,,1
street,MoCap→VR,1,P3,77.500000,11.430000,,,1
street,MoCap→VR,1,P3,78.500000,11.120000,,,1
street,MoCap→VR,1,P3,79.500000,11.335000,,,1
street,MoCap→VR,1,P3,80.500000,11.460000,,,1
street,MoCap→VR,1,P3,81.500000,11.695000,,,1
street,MoCap→VR,1,P3,82.500000,11.235000,,,1
street,MoCap→VR,1,P3,83.500000,11.150000,,,1
street,MoCap→VR,1,P3,84.500000,11.465000,,,1
street,MoCap→VR,1,P3,85.500000,11.395000,,,1
street,MoCap→VR,1,P3,86.500000,11.810000,,,1
street,MoCap→VR,1,P3,87.500000,11.600000,,,1
street,MoCap→VR,1,P3,88.500000,11.805000,,,1
street,MoCap→VR,1,P3,89.500000,11.545000,,,1
street,MoCap→VR,1,P3,90.500000,12.305000,,,1
street,MoCap→VR,1,P3,91.500000,11.250000,,,1
street,MoCap→VR,1,P3,92.500000,11.985000,,,1
street,MoCap→VR,1,P3,93.500000,11.745000,,,1
street,MoCap→VR,1,P3,94.500000,11.680000,,,1
street,MoCap→VR,1,P3,95.500000,11.605000,,,1
street,MoCap→VR,1,P3,96.500000,11.845000,,,1
street,MoCap→VR,1,P3,97.500000,11.945000,,,1
street,MoCap→VR,1,P3,98.500000,11.630000,,,1
street,MoCap→VR,1,P3,99.500000,11.770000,,,1
street,MoCap→VR,1,P3,100.500000,11.825000,,,1
street,MoCap→VR,1,P3,101.500000,11.820000,,,1
street,MoCap→VR,1,P3,102.500000,11.680000,,,1
street,MoCap→VR,1,P3,103.500000,11.380000,,,1
street,MoCap→VR,1,P3,104.500000,11.425000,,,1
street,MoCap→VR,1,P3,105.500000,11.200000,,,1
street,MoCap→VR,1,P3,106.500000,11.315000,,,1
street,MoCap→VR,1,P3,107.500000,11.740000,,,1
street,MoCap→VR,1,P3,108.500000,11.965000,,,1
street,MoCap→VR,1,P3,109.500000,12.270000,,,1
street,MoCap→VR,1,P3,110.500000,11.830000,,,1
street,MoCap→VR,1,P3,111.500000,11.295000,,,1
street,MoCap→VR,1,P3,112.500000,11.865000,,,1
street,MoCap→VR,1,P3,113.500000,11.830000,,,1
street,MoCap→VR,1,P3,114.500000,11.240000,,,1
street,MoCap→VR,1,P3,115.500000,11.460000,,,1
street,MoCap→VR,1,P3,116.500000,10.970000,,,1
street,MoCap→VR,1,P3,117.500000,11.215000,,,1
street,MoCap→VR,1,P3,118.500000,11.270000,,,1
street,MoCap→VR,1,P3,119.500000,10.845000,,,1
street,MoCap→VR,1,P3,120.500000,11.200000,,,1
street,MoCap→VR,1,P3,121.500000,11.530000,,,1
street,MoCap→VR,1,P3,122.500000,11.190000,,,1
street,MoCap→VR,1,P3,123.500000,12.045000,,,1
street,MoCap→VR,1,P3,124.500000,11.840000,,,1
street,MoCap→VR,1,P3,125.500000,12.150000,,,1
street,MoCap→VR,1,P3,126.500000,11.900000,,,1
street,MoCap→VR,1,P3,127.500000,12.150000,,,1
street,MoCap→VR,1,P3,128.500000,12.075000,,,1
street,MoCap→VR,1,P3,129.500000,12.590000,,,1
street,MoCap→VR,1,P3,130.500000,11.660000,,,1
street,MoCap→VR,1,P3,131.500000,12.095000,,,1
street,MoCap→VR,1,P3,132.500000,11.655000,,,1
street,MoCap→VR,1,P3,133.500000,11.485000,,,1
street,MoCap→VR,1,P3,134.500000,11.675000,,,1
street,MoCap→VR,1,P3,135.500000,45.000000,,,1
street,MoCap→VR,1,P3,136.500000,13.090000,,,1
street,MoCap→VR,1,P3,137.500000,12.640000,,,1
street,MoCap→VR,1,P3,138.500000,12.180000,,,1
street,MoCap→VR,1,P3,139.500000,11.790000,,,1
street,MoCap→VR,1,P3,140.500000,11.920000,,,1
street,MoCap→VR,1,P3,141.500000,12.080000,,,1
street,MoCap→VR,1,P3,142.500000,11.485000,,,1
street,MoCap→VR,1,P3,143.500000,12.240000,,,1
street,MoCap→VR,1,P3,144.500000,11.455000,,,1
street,MoCap→VR,1,P3,145.500000,11.090000,,,1
street,MoCap→VR,1,P3,146.500000,11.535000,,,1
street,MoCap→VR,1,P3,147.500000,11.330000,,,1
street,MoCap→VR,1,P3,148.500000,12.690000,,,1
street,MoCap→VR,1,P3,149.500000,11.715000,,,1
street,MoCap→VR,1,P3,150.500000,12.170000,,,1
street,MoCap→VR,1,P3,151.500000,12.045000,,,1
street,MoCap→VR,1,P3,152.500000,11.760000,,,1
street,MoCap→VR,1,P3,153.500000,11.840000,,,1
street,MoCap→VR,1,P3,154.500000,11.935000,,,1
street,MoCap→VR,1,P3,155.500000,12.610000,,,1
street,MoCap→VR,1,P3,156.500000,12.180000,,,1
street,MoCap→VR,1,P3,157.500000,11.490000,,,1
street,MoCap→VR,1,P3,158.500000,11.795000,,,1
street,MoCap→VR,1,P3,159.500000,11.930000,,,1
street,MoCap→VR,1,P3,160.500000,11.225000,,,1
street,MoCap→VR,1,P3,161.500000,11.290000,,,1
street,MoCap→VR,1,P3,162.500000,11.060000,,,1
street,MoCap→VR,1,P3,163.500000,10.930000,,,1
street,MoCap→VR,1,P3,164.500000,11.565000,,,1
street,MoCap→VR,1,P3,165.500000,11.970000,,,1
street,MoCap→VR,1,P3,166.500000,12.180000,,,1
street,MoCap→VR,1,P3,167.500000,11.795000,,,1
street,MoCap→VR,1,P3,168.500000,12.270000,,,1
street,MoCap→VR,1,P3,169.500000,11.675000,,,1
street,MoCap→VR,1,P3,170.500000,12.110000,,,1
street,MoCap→VR,1,P3,171.500000,11.490000,,,1
street,MoCap→VR,1,P3,172.500000,11.235000,,,1
street,MoCap→VR,1,P3,173.500000,11.510000,,,1
street,MoCap→VR,1,P3,174.500000,11.750000,,,1
street,MoCap→VR,1,P3,175.500000,11.395000,,,1
street,MoCap→VR,1,P3,176.500000,11.725000,,,1
street,MoCap→VR,1,P3,177.500000,11.745000,,,1
street,MoCap→VR,1,P3,178.500000,11.585000,,,1
street,MoCap→VR,1,P3,179.500000,11.905000,,,1
street,MoCap→VR,1,P3,180.500000,11.775000,,,1
street,MoCap→VR,1,P3,181.500000,11.900000,,,1
street,MoCap→VR,1,P3,182.500000,12.240000,,,1
street,MoCap→VR,1,P3,183.500000,12.120000,,,1
street,MoCap→VR,1,P3,184.500000,12.675000,,,1
street,MoCap→VR,1,P3,185.500000,12.580000,,,1
street,MoCap→VR,1,P3,186.500000,12.375000,,,1
street,MoCap→VR,1,P3,187.500000,12.565000,,,1
street,MoCap→VR,1,P3,188.500000,12.495000,,,1
street,MoCap→VR,1,P3,189.500000,12.670000,,,1
street,MoCap→VR,1,P3,190.500000,11.785000,,,1
street,MoCap→VR,1,P3,191.500000,12.110000,,,1
street,MoCap→VR,1,P3,192.500000,12.820000,,,1
street,MoCap→VR,1,P3,193.500000,12.450000,,,1
street,MoCap→VR,1,P3,194.500000,12.725000,,,1
street,MoCap→VR,1,P3,195.500000,12.450000,,,1
street,MoCap→VR,1,P3,196.500000,11.910000,,,1
street,MoCap→VR,1,P3,197.500000,11.550000,,,1
street,MoCap→VR,1,P3,198.500000,12.170000,,,1
street,MoCap→VR,1,P3,199.500000,12.035000,,,1
street,MoCap→VR,1,P3,200.500000,11.480000,,,1
street,MoCap→VR,1,P3,201.500000,11.595000,,,1
street,MoCap→VR,1,P3,202.500000,12.040000,,,1
street,MoCap→VR,1,P3,203.500000,11.565000,,,1
street,MoCap→VR,1,P3,204.500000,11.870000,,,1
street,MoCap→VR,1,P3,205.500000,12.095000,,,1
street,MoCap→VR,1,P3,206.500000,11.880000,,,1
street,MoCap→VR,1,P3,207.500000,11.930000,,,1
street,MoCap→VR,1,P3,208.500000,12.385000,,,1
street,MoCap→VR,1,P3,209.500000,62.120000,,,1
street,MoCap→VR,1,P3,210.500000,11.890000,,,1
street,MoCap→VR,1,P3,211.500000,11.840000,,,1
street,MoCap→VR,1,P3,212.500000,11.380000,,,1
street,MoCap→VR,1,P3,213.500000,12.380000,,,1
street,MoCap→VR,1,P3,214.500000,11.930000,,,1
street,MoCap→VR,1,P3,215.500000,11.580000,,,1
street,MoCap→VR,1,P3,216.500000,11.770000,,,1
street,MoCap→VR,1,P3,217.500000,11.530000,,,1
street,MoCap→VR,1,P3,218.500000,11.930000,,,1
street,MoCap→VR,1,P3,219.500000,12.055000,,,1
street,MoCap→VR,1,P3,220.500000,11.960000,,,1
street,MoCap→VR,1,P3,221.500000,11.670000,,,1
street,MoCap→VR,1,P3,222.500000,11.610000,,,1
street,MoCap→VR,1,P3,223.500000,11.180000,,,1
street,MoCap→VR,1,P3,224.500000,10.930000,,,1
street,MoCap→VR,1,P3,225.500000,11.235000,,,1
street,MoCap→VR,1,P3,226.500000,11.265000,,,1
street,MoCap→VR,1,P3,227.500000,11.280000,,,1
street,MoCap→VR,1,P3,228.500000,11.305000,,,1
street,MoCap→VR,1,P3,229.500000,11.665000,,,1
street,MoCap→VR,1,P3,230.500000,11.625000,,,1
street,MoCap→VR,1,P3,231.500000,11.655000,,,1
street,MoCap→VR,1,P3,232.500000,11.690000,,,1
street,MoCap→VR,1,P3,233.500000,11.460000,,,1
street,MoCap→VR,1,P3,234.500000,11.360000,,,1
street,MoCap→VR,1,P3,235.500000,11.830000,,,1
street,MoCap→VR,1,P3,236.500000,11.880000,,,1
street,MoCap→VR,1,P3,237.500000,12.180000,,,1
street,MoCap→VR,1,P3,238.500000,11.905000,,,1
street,MoCap→VR,1,P3,239.500000,11.865000,,,1
street,MoCap→VR,1,P3,240.500000,12.250000,,,1
street,MoCap→VR,1,P3,241.500000,12.305000,,,1
street,MoCap→VR,1,P3,242.500000,11.875000,,,1
street,MoCap→VR,1,P3,243.500000,12.780000,,,1
street,MoCap→VR,1,P3,244.500000,12.530000,,,1
street,MoCap→VR,1,P3,245.500000,12.300000,,,1
street,MoCap→VR,1,P3,246.500000,12.035000,,,1
street,MoCap→VR,1,P3,247.500000,11.780000,,,1
