序号,采集时间,发出时间,链路,延迟(毫秒),抖动(毫秒),丢包率(%),最小延迟,最大延迟,中位延迟,95百分位延迟,99百分位延迟,帧到达延迟,帧间隔（毫秒）,丢帧率(%),测量类型,时钟同步有效,时钟同步状态,时钟偏移(毫秒),同步RTT(毫秒),同步年龄(毫秒),偏移不确定度上界(毫秒),同步样本数
106265,2026-08-21 09:56:24.729,2026-08-21 09:56:24.699,PC<->VR 状态同步,30.79,0.07,0.00,29.98,36.90,33.96,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7497.6,1.848,264
106266,2026-08-21 09:56:24.732,2026-08-21 09:56:24.730,EyeTracking→PC,1.98,1.32,0.00,0.39,10.39,2.12,3.39,4.47,1.98,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7501.8,1.848,264
106267,2026-08-21 09:56:24.733,2026-08-21 09:56:24.730,MoCap→PC,8.92,0.44,0.01,4.46,11.65,7.74,9.41,10.10,8.92,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106268,2026-08-21 09:56:24.742,2026-08-21 09:56:24.740,EyeTracking→PC,2.16,1.32,0.00,0.39,10.39,2.12,3.39,4.47,2.16,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7512.0,1.848,264
106269,2026-08-21 09:56:24.744,2026-08-21 09:56:24.714,PC<->VR 状态同步,30.79,0.07,0.00,29.98,36.90,33.96,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7513.2,1.848,264
106270,2026-08-21 09:56:24.744,2026-08-21 09:56:24.741,MoCap→PC,9.31,0.44,0.01,4.46,11.65,7.74,9.41,10.10,9.31,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106271,2026-08-21 09:56:24.754,2026-08-21 09:56:24.752,MoCap→PC,5.75,0.44,0.01,4.46,11.65,7.74,9.41,10.10,5.75,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106272,2026-08-21 09:56:24.752,2026-08-21 09:56:24.751,EyeTracking→PC,1.44,1.32,0.00,0.39,10.39,2.12,3.39,4.47,1.44,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7523.0,1.848,264
106273,2026-08-21 09:56:24.764,2026-08-21 09:56:24.734,PC<->VR 状态同步,30.79,0.07,0.00,29.98,36.90,33.96,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7532.5,1.848,264
106274,2026-08-21 09:56:24.763,2026-08-21 09:56:24.761,EyeTracking→PC,1.76,1.32,0.00,0.39,10.39,2.12,3.39,4.47,1.76,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7532.6,1.848,264
106275,2026-08-21 09:56:24.766,2026-08-21 09:56:24.764,MoCap→PC,7.09,0.44,0.01,4.46,11.65,7.73,9.41,10.10,7.09,12.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106276,2026-08-21 09:56:24.773,2026-08-21 09:56:24.771,EyeTracking→PC,2.13,1.32,0.00,0.39,10.39,2.12,3.39,4.47,2.13,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7542.6,1.848,264
106277,2026-08-21 09:56:24.776,2026-08-21 09:56:24.775,MoCap→PC,5.46,0.44,0.01,4.46,11.65,7.73,9.41,10.10,5.46,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106278,2026-08-21 09:56:24.782,2026-08-21 09:56:24.782,EyeTracking→PC,0.26,1.32,0.00,0.26,10.39,2.12,3.39,4.47,0.26,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7552.5,1.848,264
106279,2026-08-21 09:56:24.789,2026-08-21 09:56:24.786,MoCap→PC,8.22,0.44,0.01,4.46,11.65,7.73,9.41,10.10,8.22,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106280,2026-08-21 09:56:24.796,2026-08-21 09:56:24.766,PC<->VR 状态同步,30.79,0.07,0.00,29.98,36.90,33.96,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7564.5,1.848,264
106281,2026-08-21 09:56:24.794,2026-08-21 09:56:24.792,EyeTracking→PC,1.60,1.32,0.00,0.26,10.39,2.11,3.39,4.47,1.60,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7564.6,1.848,264
106282,2026-08-21 09:56:24.799,2026-08-21 09:56:24.797,MoCap→PC,6.64,0.44,0.01,4.46,11.65,7.73,9.41,10.10,6.64,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106283,2026-08-21 09:56:24.804,2026-08-21 09:56:24.802,EyeTracking→PC,1.97,1.32,0.00,0.26,10.39,2.11,3.39,4.47,1.97,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7573.6,1.848,264
106284,2026-08-21 09:56:24.810,2026-08-21 09:56:24.808,MoCap→PC,6.83,0.44,0.01,4.46,11.65,7.73,9.41,10.10,6.83,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106285,2026-08-21 09:56:24.811,2026-08-21 09:56:24.781,PC<->VR 状态同步,30.79,0.06,0.00,29.98,36.90,33.90,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7579.6,1.848,264
106286,2026-08-21 09:56:24.814,2026-08-21 09:56:24.812,EyeTracking→PC,2.49,0.43,0.00,0.26,10.39,2.11,3.39,4.47,2.49,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7584.6,1.848,264
106287,2026-08-21 09:56:24.821,2026-08-21 09:56:24.819,MoCap→PC,6.81,0.44,0.01,4.46,11.65,7.72,9.41,10.10,6.81,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106288,2026-08-21 09:56:24.825,2026-08-21 09:56:24.823,EyeTracking→PC,2.19,0.46,0.00,0.26,10.39,2.11,3.39,4.47,2.19,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7594.7,1.848,264
106289,2026-08-21 09:56:24.830,2026-08-21 09:56:24.800,PC<->VR 状态同步,30.91,0.07,0.00,29.98,36.90,33.84,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7598.4,1.848,264
106290,2026-08-21 09:56:24.833,2026-08-21 09:56:24.830,MoCap→PC,6.61,0.44,0.01,4.46,11.65,7.72,9.41,10.10,6.61,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106291,2026-08-21 09:56:24.835,2026-08-21 09:56:24.833,EyeTracking→PC,1.91,0.46,0.00,0.26,10.39,2.11,3.38,4.47,1.91,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7604.7,1.848,264
106292,2026-08-21 09:56:24.845,2026-08-21 09:56:24.841,MoCap→PC,9.14,0.44,0.01,4.46,11.65,7.72,9.41,10.10,9.14,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106293,2026-08-21 09:56:24.846,2026-08-21 09:56:24.816,PC<->VR 状态同步,30.91,0.08,0.00,29.98,36.90,33.84,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7615.2,1.848,264
106294,2026-08-21 09:56:24.845,2026-08-21 09:56:24.843,EyeTracking→PC,2.51,0.46,0.00,0.26,10.39,2.11,3.38,4.47,2.51,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7616.0,1.848,264
106295,2026-08-21 09:56:24.855,2026-08-21 09:56:24.853,MoCap→PC,7.78,0.48,0.01,4.46,11.65,7.72,9.41,10.10,7.78,12.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106296,2026-08-21 09:56:24.856,2026-08-21 09:56:24.854,EyeTracking→PC,1.87,0.46,0.00,0.26,10.39,2.11,3.38,4.47,1.87,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7625.9,1.848,264
106297,2026-08-21 09:56:24.867,2026-08-21 09:56:24.864,MoCap→PC,9.04,0.44,0.01,4.46,11.65,7.73,9.41,10.10,9.04,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106298,2026-08-21 09:56:24.868,2026-08-21 09:56:24.866,EyeTracking→PC,1.79,0.58,0.00,0.26,10.39,2.11,3.38,4.47,1.79,12.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7637.5,1.848,264
106299,2026-08-21 09:56:24.877,2026-08-21 09:56:24.874,MoCap→PC,7.03,0.44,0.01,4.46,11.65,7.72,9.41,10.10,7.03,10.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106300,2026-08-21 09:56:24.878,2026-08-21 09:56:24.848,PC<->VR 状态同步,30.91,0.08,0.00,29.98,36.90,33.84,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7646.9,1.848,264
106301,2026-08-21 09:56:24.878,2026-08-21 09:56:24.876,EyeTracking→PC,2.45,0.58,0.00,0.26,10.39,2.11,3.38,4.47,2.45,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7648.1,1.848,264
106302,2026-08-21 09:56:24.889,2026-08-21 09:56:24.886,MoCap→PC,9.34,0.48,0.01,4.46,11.65,7.73,9.41,10.10,9.34,12.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106303,2026-08-21 09:56:24.888,2026-08-21 09:56:24.887,EyeTracking→PC,1.00,0.58,0.00,0.26,10.39,2.11,3.38,4.47,1.00,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7658.0,1.848,264
106304,2026-08-21 09:56:24.896,2026-08-21 09:56:24.866,PC<->VR 状态同步,30.91,0.08,0.00,29.98,36.90,33.82,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7664.8,1.848,264
106305,2026-08-21 09:56:24.900,2026-08-21 09:56:24.897,MoCap→PC,8.23,0.44,0.01,4.46,11.65,7.73,9.41,10.10,8.23,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106306,2026-08-21 09:56:24.899,2026-08-21 09:56:24.897,EyeTracking→PC,1.94,0.58,0.00,0.26,10.39,2.11,3.38,4.47,1.94,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7669.1,1.848,264
106307,2026-08-21 09:56:24.909,2026-08-21 09:56:24.907,EyeTracking→PC,2.32,0.58,0.00,0.26,10.39,2.11,3.38,4.47,2.32,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7679.1,1.848,264
106308,2026-08-21 09:56:24.911,2026-08-21 09:56:24.908,MoCap→PC,8.41,0.44,0.01,4.46,11.65,7.73,9.41,10.10,8.41,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106309,2026-08-21 09:56:24.920,2026-08-21 09:56:24.918,EyeTracking→PC,1.70,0.59,0.00,0.26,10.39,2.11,3.38,4.47,1.70,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7689.8,1.848,264
106310,2026-08-21 09:56:24.922,2026-08-21 09:56:24.919,MoCap→PC,7.56,0.44,0.01,4.46,11.65,7.73,9.41,10.10,7.56,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106311,2026-08-21 09:56:24.929,2026-08-21 09:56:24.899,PC<->VR 状态同步,30.91,0.08,0.00,29.98,36.90,33.80,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7698.4,1.848,264
106312,2026-08-21 09:56:24.930,2026-08-21 09:56:24.928,EyeTracking→PC,2.08,0.58,0.00,0.26,10.39,2.11,3.38,4.47,2.08,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7700.1,1.848,264
106313,2026-08-21 09:56:24.933,2026-08-21 09:56:24.930,MoCap→PC,8.77,0.44,0.01,4.46,11.65,7.73,9.41,10.10,8.77,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106314,2026-08-21 09:56:24.940,2026-08-21 09:56:24.939,EyeTracking→PC,1.44,0.59,0.00,0.26,10.39,2.11,3.38,4.47,1.44,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7711.1,1.848,264
106315,2026-08-21 09:56:24.944,2026-08-21 09:56:24.941,MoCap→PC,8.96,0.44,0.01,4.46,11.65,7.73,9.41,10.10,8.96,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106316,2026-08-21 09:56:24.950,2026-08-21 09:56:24.949,EyeTracking→PC,0.89,0.59,0.00,0.26,10.39,2.11,3.38,4.47,0.89,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7719.5,1.848,264
106317,2026-08-21 09:56:24.955,2026-08-21 09:56:24.952,MoCap→PC,8.23,0.44,0.01,4.46,11.65,7.74,9.41,10.10,8.23,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106318,2026-08-21 09:56:24.961,2026-08-21 09:56:24.959,EyeTracking→PC,2.19,0.58,0.00,0.26,10.39,2.11,3.38,4.47,2.19,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7730.7,1.848,264
106319,2026-08-21 09:56:24.962,2026-08-21 09:56:24.932,PC<->VR 状态同步,30.99,0.09,0.00,29.98,36.90,33.80,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7731.1,1.848,264
106320,2026-08-21 09:56:24.967,2026-08-21 09:56:24.964,MoCap→PC,7.99,0.48,0.01,4.46,11.65,7.74,9.41,10.10,7.99,12.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106321,2026-08-21 09:56:24.971,2026-08-21 09:56:24.969,EyeTracking→PC,2.41,0.58,0.00,0.26,10.39,2.11,3.38,4.47,2.41,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7741.8,1.848,264
106322,2026-08-21 09:56:24.977,2026-08-21 09:56:24.975,MoCap→PC,7.21,0.48,0.01,4.46,11.65,7.74,9.41,10.10,7.21,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106323,2026-08-21 09:56:24.982,2026-08-21 09:56:24.980,EyeTracking→PC,2.14,0.59,0.00,0.26,10.39,2.11,3.38,4.47,2.14,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7752.2,1.848,264
106324,2026-08-21 09:56:24.988,2026-08-21 09:56:24.986,MoCap→PC,6.98,0.44,0.01,4.46,11.65,7.74,9.41,10.10,6.98,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106325,2026-08-21 09:56:24.992,2026-08-21 09:56:24.990,EyeTracking→PC,2.12,0.58,0.00,0.26,10.39,2.11,3.38,4.47,2.12,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7763.2,1.848,264
106326,2026-08-21 09:56:24.995,2026-08-21 09:56:24.965,PC<->VR 状态同步,30.99,0.09,0.00,29.98,36.90,33.80,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7763.6,1.848,264
106327,2026-08-21 09:56:24.999,2026-08-21 09:56:24.997,MoCap→PC,7.09,0.44,0.01,4.46,11.65,7.73,9.41,10.10,7.09,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106328,2026-08-21 09:56:25.003,2026-08-21 09:56:25.001,EyeTracking→PC,1.58,0.59,0.00,0.26,10.39,2.11,3.38,4.47,1.58,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7773.8,1.848,264
106329,2026-08-21 09:56:25.011,2026-08-21 09:56:25.008,MoCap→PC,8.76,0.44,0.01,4.46,11.65,7.73,9.38,10.10,8.76,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106330,2026-08-21 09:56:25.013,2026-08-21 09:56:24.983,PC<->VR 状态同步,30.99,0.08,0.00,29.98,36.90,33.80,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7781.9,1.848,264
106331,2026-08-21 09:56:25.013,2026-08-21 09:56:25.011,EyeTracking→PC,1.92,0.59,0.00,0.26,10.39,2.11,3.38,4.47,1.92,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7782.7,1.848,264
106332,2026-08-21 09:56:25.022,2026-08-21 09:56:25.019,MoCap→PC,7.97,0.44,0.01,4.46,11.65,7.73,9.38,10.10,7.97,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106333,2026-08-21 09:56:25.023,2026-08-21 09:56:25.021,EyeTracking→PC,2.20,0.59,0.00,0.26,10.39,2.11,3.38,4.47,2.20,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7793.1,1.848,264
106334,2026-08-21 09:56:25.032,2026-08-21 09:56:25.030,MoCap→PC,7.03,0.44,0.01,4.46,11.65,7.73,9.38,10.10,7.03,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106335,2026-08-21 09:56:25.034,2026-08-21 09:56:25.032,EyeTracking→PC,1.94,0.59,0.00,0.26,10.39,2.11,3.38,4.47,1.94,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7804.0,1.848,264
106336,2026-08-21 09:56:25.044,2026-08-21 09:56:25.041,MoCap→PC,8.03,0.44,0.01,4.46,11.65,7.73,9.38,10.10,8.03,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106337,2026-08-21 09:56:25.046,2026-08-21 09:56:25.016,PC<->VR 状态同步,30.99,0.08,0.00,29.98,36.90,33.77,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7815.4,1.848,264
106338,2026-08-21 09:56:25.045,2026-08-21 09:56:25.042,EyeTracking→PC,3.06,0.59,0.00,0.26,10.39,2.11,3.38,4.47,3.06,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7815.6,1.848,264
106339,2026-08-21 09:56:25.056,2026-08-21 09:56:25.053,MoCap→PC,7.53,0.48,0.01,4.46,11.65,7.73,9.38,10.10,7.53,12.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106340,2026-08-21 09:56:25.056,2026-08-21 09:56:25.052,EyeTracking→PC,4.03,0.59,0.00,0.26,10.39,2.11,3.39,4.47,4.03,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7825.7,1.848,264
106341,2026-08-21 09:56:25.065,2026-08-21 09:56:25.064,MoCap→PC,4.98,0.48,0.01,4.46,11.65,7.72,9.38,10.10,4.98,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106342,2026-08-21 09:56:25.065,2026-08-21 09:56:25.063,EyeTracking→PC,1.83,0.59,0.00,0.26,10.39,2.11,3.39,4.47,1.83,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7834.9,1.848,264
106343,2026-08-21 09:56:25.075,2026-08-21 09:56:25.073,EyeTracking→PC,1.96,0.48,0.00,0.26,10.39,2.11,3.39,4.47,1.96,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7844.7,1.848,264
106344,2026-08-21 09:56:25.078,2026-08-21 09:56:25.075,MoCap→PC,8.21,0.44,0.01,4.46,11.65,7.72,9.38,10.10,8.21,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106345,2026-08-21 09:56:25.079,2026-08-21 09:56:25.048,PC<->VR 状态同步,31.06,0.08,0.00,29.98,36.90,33.74,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7848.4,1.848,264
106346,2026-08-21 09:56:25.085,2026-08-21 09:56:25.083,EyeTracking→PC,2.17,0.48,0.00,0.26,10.39,2.11,3.39,4.47,2.17,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7855.3,1.848,264
106347,2026-08-21 09:56:25.088,2026-08-21 09:56:25.086,MoCap→PC,5.47,0.44,0.01,4.46,11.65,7.72,9.38,10.10,5.47,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106348,2026-08-21 09:56:25.095,2026-08-21 09:56:25.094,EyeTracking→PC,1.41,0.48,0.00,0.26,10.39,2.11,3.39,4.47,1.41,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7865.0,1.848,264
106349,2026-08-21 09:56:25.099,2026-08-21 09:56:25.097,MoCap→PC,6.42,0.36,0.01,4.46,11.65,7.72,9.38,10.10,6.42,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106350,2026-08-21 09:56:25.106,2026-08-21 09:56:25.104,EyeTracking→PC,2.17,0.48,0.00,0.26,10.39,2.11,3.39,4.47,2.17,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7875.8,1.848,264
106351,2026-08-21 09:56:25.111,2026-08-21 09:56:25.108,MoCap→PC,7.79,0.30,0.01,4.46,11.65,7.72,9.38,10.10,7.79,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106352,2026-08-21 09:56:25.112,2026-08-21 09:56:25.081,PC<->VR 状态同步,31.06,0.09,0.00,29.98,36.90,33.74,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7880.9,1.848,264
106353,2026-08-21 09:56:25.122,2026-08-21 09:56:25.119,MoCap→PC,8.02,0.30,0.01,4.46,11.65,7.72,9.38,10.10,8.02,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106354,2026-08-21 09:56:25.125,2026-08-21 09:56:25.123,EyeTracking→PC,1.68,1.94,0.00,0.26,10.39,2.11,3.39,4.47,1.68,19.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7895.1,1.848,264
106355,2026-08-21 09:56:25.131,2026-08-21 09:56:25.100,PC<->VR 状态同步,31.06,0.09,0.00,29.98,36.90,33.73,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7900.3,1.848,264
106356,2026-08-21 09:56:25.133,2026-08-21 09:56:25.130,MoCap→PC,8.28,0.30,0.01,4.46,11.65,7.73,9.38,10.10,8.28,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106357,2026-08-21 09:56:25.135,2026-08-21 09:56:25.133,EyeTracking→PC,2.28,1.95,0.00,0.26,10.39,2.11,3.39,4.47,2.28,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7905.2,1.848,264
106358,2026-08-21 09:56:25.144,2026-08-21 09:56:25.141,MoCap→PC,7.65,0.30,0.01,4.46,11.65,7.72,9.38,10.10,7.65,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106359,2026-08-21 09:56:25.145,2026-08-21 09:56:25.143,EyeTracking→PC,2.21,1.95,0.00,0.26,10.39,2.11,3.39,4.47,2.21,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7916.4,1.848,264
106360,2026-08-21 09:56:25.155,2026-08-21 09:56:25.153,MoCap→PC,7.38,0.36,0.01,4.46,11.65,7.72,9.38,10.10,7.38,12.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106361,2026-08-21 09:56:25.157,2026-08-21 09:56:25.154,EyeTracking→PC,2.64,1.95,0.00,0.26,10.39,2.11,3.39,4.47,2.64,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7926.8,1.848,264
106362,2026-08-21 09:56:25.163,2026-08-21 09:56:25.132,PC<->VR 状态同步,31.06,0.10,0.00,29.98,36.90,33.72,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7932.0,1.848,264
106363,2026-08-21 09:56:25.166,2026-08-21 09:56:25.164,MoCap→PC,6.10,0.36,0.01,4.46,11.65,7.72,9.38,10.10,6.10,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106364,2026-08-21 09:56:25.166,2026-08-21 09:56:25.164,EyeTracking→PC,1.84,1.95,0.00,0.26,10.39,2.11,3.39,4.47,1.84,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7936.6,1.848,264
106365,2026-08-21 09:56:25.177,2026-08-21 09:56:25.146,PC<->VR 状态同步,31.06,0.10,0.00,29.98,36.90,33.72,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7946.0,1.848,264
106366,2026-08-21 09:56:25.177,2026-08-21 09:56:25.175,MoCap→PC,8.10,0.36,0.01,4.46,11.65,7.72,9.38,10.10,8.10,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106367,2026-08-21 09:56:25.176,2026-08-21 09:56:25.174,EyeTracking→PC,2.54,1.95,0.00,0.26,10.39,2.12,3.39,4.47,2.54,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7946.9,1.848,264
106368,2026-08-21 09:56:25.186,2026-08-21 09:56:25.185,EyeTracking→PC,1.42,1.94,0.00,0.26,10.39,2.11,3.39,4.47,1.42,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7956.5,1.848,264
106369,2026-08-21 09:56:25.188,2026-08-21 09:56:25.186,MoCap→PC,5.86,0.30,0.01,4.46,11.65,7.72,9.38,10.10,5.86,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106370,2026-08-21 09:56:25.193,2026-08-21 09:56:25.162,PC<->VR 状态同步,31.01,0.10,0.00,29.98,36.90,33.72,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7962.2,1.848,264
106371,2026-08-21 09:56:25.199,2026-08-21 09:56:25.197,MoCap→PC,6.68,0.30,0.01,4.46,11.65,7.72,9.37,10.10,6.68,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106372,2026-08-21 09:56:25.198,2026-08-21 09:56:25.195,EyeTracking→PC,2.89,1.95,0.00,0.26,10.39,2.11,3.39,4.47,2.89,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7967.9,1.848,264
106373,2026-08-21 09:56:25.207,2026-08-21 09:56:25.205,EyeTracking→PC,2.15,1.95,0.00,0.26,10.39,2.12,3.39,4.47,2.15,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7977.6,1.848,264
106374,2026-08-21 09:56:25.211,2026-08-21 09:56:25.208,MoCap→PC,8.53,0.30,0.01,4.46,11.65,7.72,9.37,10.10,8.53,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106375,2026-08-21 09:56:25.212,2026-08-21 09:56:25.181,PC<->VR 状态同步,31.01,0.09,0.00,29.98,36.90,33.72,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7980.6,1.848,264
106376,2026-08-21 09:56:25.219,2026-08-21 09:56:25.216,EyeTracking→PC,3.33,1.95,0.00,0.26,10.39,2.12,3.39,4.47,3.33,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7989.6,1.848,264
106377,2026-08-21 09:56:25.221,2026-08-21 09:56:25.219,MoCap→PC,5.86,0.30,0.01,4.46,11.65,7.72,9.37,10.10,5.86,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
106378,2026-08-21 09:56:25.229,2026-08-21 09:56:25.198,PC<->VR 状态同步,31.01,0.09,0.00,29.98,36.90,33.71,36.18,36.69,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55252.455,3.625,7997.8,1.848,264
106379,2026-08-21 09:56:25.228,2026-08-21 09:56:25.226,EyeTracking→PC,1.98,1.95,0.00,0.26,10.39,2.12,3.39,4.47,1.98,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55252.455,3.625,7998.1,1.848,264
