序号,采集时间,发出时间,链路,延迟(毫秒),抖动(毫秒),丢包率(%),最小延迟,最大延迟,中位延迟,95百分位延迟,99百分位延迟,帧到达延迟,帧间隔（毫秒）,丢帧率(%),测量类型,时钟同步有效,时钟同步状态,时钟偏移(毫秒),同步RTT(毫秒),同步年龄(毫秒),偏移不确定度上界(毫秒),同步样本数
15678,2026-08-14 21:51:01.400,2026-08-14 21:51:01.385,MoCap→PC,31.06,4.46,0.00,13.66,343.28,23.20,77.05,252.02,31.06,14.00,0.00,,false,,0.000,0.000,0.0,0.000,0
15679,2026-08-14 21:51:01.402,2026-08-14 21:51:01.401,EyeTracking→PC,1.29,1.53,0.00,0.67,318.48,1.69,3.42,214.65,1.29,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,3889.7,1.273,56
15680,2026-08-14 21:51:00.410,2026-08-14 21:51:00.386,MoCap→VR,24.09,1.30,0.02,16.16,106.15,25.58,54.01,89.79,24.09,11.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15681,2026-08-14 21:51:00.420,2026-08-14 21:51:00.396,MoCap→VR,24.35,1.30,0.02,16.16,106.15,25.58,54.01,89.79,24.35,10.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15682,2026-08-14 21:51:00.433,2026-08-14 21:51:00.406,MoCap→VR,26.63,1.29,0.02,16.16,106.15,25.58,54.01,89.79,26.63,10.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15683,2026-08-14 21:51:00.444,2026-08-14 21:51:00.418,MoCap→VR,25.59,1.36,0.02,16.16,106.15,25.58,54.01,89.79,25.59,12.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15684,2026-08-14 21:51:00.450,2026-08-14 21:51:00.429,MoCap→VR,21.05,1.38,0.02,16.16,106.15,25.58,54.01,89.79,21.05,11.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15685,2026-08-14 21:51:00.461,2026-08-14 21:51:00.438,MoCap→VR,22.65,1.37,0.02,16.16,106.15,25.58,54.01,89.79,22.65,9.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15686,2026-08-14 21:51:00.471,2026-08-14 21:51:00.447,MoCap→VR,24.24,1.30,0.02,16.16,106.15,25.58,54.01,89.79,24.24,9.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15687,2026-08-14 21:51:00.480,2026-08-14 21:51:00.457,MoCap→VR,23.15,1.30,0.02,16.16,106.15,25.57,54.01,89.79,23.15,10.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15688,2026-08-14 21:51:00.498,2026-08-14 21:51:00.467,MoCap→VR,31.19,1.27,0.02,16.16,106.15,25.57,54.01,89.79,31.19,10.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15689,2026-08-14 21:51:00.504,2026-08-14 21:51:00.476,MoCap→VR,27.90,1.27,0.02,16.16,106.15,25.57,54.01,89.79,27.90,9.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15690,2026-08-14 21:51:00.512,2026-08-14 21:51:00.488,MoCap→VR,24.00,1.34,0.02,16.16,106.15,25.56,54.01,89.79,24.00,12.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15691,2026-08-14 21:51:00.519,2026-08-14 21:51:00.498,MoCap→VR,21.06,1.28,0.02,16.16,106.15,25.56,54.01,89.79,21.06,10.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15692,2026-08-14 21:51:00.527,2026-08-14 21:51:00.506,MoCap→VR,21.05,1.34,0.02,16.16,106.15,25.56,54.01,89.79,21.05,8.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15693,2026-08-14 21:51:00.539,2026-08-14 21:51:00.515,MoCap→VR,24.07,1.31,0.02,16.16,106.15,25.55,54.01,89.79,24.07,9.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15694,2026-08-14 21:51:00.548,2026-08-14 21:51:00.525,MoCap→VR,23.04,1.31,0.02,16.16,106.15,25.55,54.01,89.79,23.04,10.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15695,2026-08-14 21:51:00.556,2026-08-14 21:51:00.535,MoCap→VR,21.33,1.28,0.02,16.16,106.15,25.53,54.01,89.79,21.33,10.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15696,2026-08-14 21:51:00.568,2026-08-14 21:51:00.544,MoCap→VR,24.03,1.14,0.02,16.16,106.15,25.52,54.01,89.79,24.03,9.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15697,2026-08-14 21:51:00.576,2026-08-14 21:51:00.554,MoCap→VR,22.36,1.08,0.02,16.16,106.15,25.52,54.01,89.79,22.36,10.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15698,2026-08-14 21:51:00.591,2026-08-14 21:51:00.563,MoCap→VR,28.45,1.01,0.02,16.16,106.15,25.53,54.01,89.79,28.45,9.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15699,2026-08-14 21:51:00.596,2026-08-14 21:51:00.574,MoCap→VR,21.86,1.02,0.02,16.16,106.15,25.52,54.01,89.79,21.86,11.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15700,2026-08-14 21:51:00.608,2026-08-14 21:51:00.583,MoCap→VR,25.02,1.01,0.02,16.16,106.15,25.49,54.01,89.79,25.02,9.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15701,2026-08-14 21:51:00.617,2026-08-14 21:51:00.593,MoCap→VR,23.96,1.01,0.02,16.16,106.15,25.46,54.01,89.79,23.96,10.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15702,2026-08-14 21:51:00.625,2026-08-14 21:51:00.603,MoCap→VR,21.92,1.01,0.02,16.16,106.15,25.44,54.01,89.79,21.92,10.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15703,2026-08-14 21:51:00.636,2026-08-14 21:51:00.612,MoCap→VR,23.68,0.90,0.02,16.16,106.15,25.44,54.01,89.79,23.68,9.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15704,2026-08-14 21:51:00.646,2026-08-14 21:51:00.622,MoCap→VR,24.31,0.85,0.02,16.16,106.15,25.43,54.01,89.79,24.31,10.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15705,2026-08-14 21:51:00.657,2026-08-14 21:51:00.633,MoCap→VR,24.12,0.89,0.02,16.16,106.15,25.43,54.01,89.79,24.12,11.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15706,2026-08-14 21:51:00.669,2026-08-14 21:51:00.643,MoCap→VR,25.77,0.87,0.02,16.16,106.15,25.44,54.01,89.79,25.77,10.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15707,2026-08-14 21:51:00.675,2026-08-14 21:51:00.654,MoCap→VR,21.28,0.91,0.02,16.16,106.15,25.43,54.01,89.79,21.28,11.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15708,2026-08-14 21:51:00.688,2026-08-14 21:51:00.663,MoCap→VR,24.53,0.93,0.02,16.16,106.15,25.42,54.01,89.79,24.53,9.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15709,2026-08-14 21:51:00.697,2026-08-14 21:51:00.673,MoCap→VR,23.81,0.91,0.02,16.16,106.15,25.42,54.01,89.79,23.81,10.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15710,2026-08-14 21:51:00.710,2026-08-14 21:51:00.683,MoCap→VR,26.62,0.77,0.02,16.16,106.15,25.43,54.01,89.79,26.62,10.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15711,2026-08-14 21:51:00.732,2026-08-14 21:51:00.693,MoCap→VR,38.97,0.77,0.02,16.16,106.15,25.44,54.01,89.79,38.97,10.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15712,2026-08-14 21:51:00.735,2026-08-14 21:51:00.709,MoCap→VR,25.57,1.49,0.02,16.16,106.15,25.46,54.01,89.79,25.57,16.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15713,2026-08-14 21:51:00.761,2026-08-14 21:51:00.720,MoCap→VR,40.93,1.48,0.02,16.16,106.15,25.49,54.01,89.79,40.93,11.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15714,2026-08-14 21:51:00.762,2026-08-14 21:51:00.735,MoCap→VR,26.79,1.80,0.02,16.16,106.15,25.49,54.01,89.79,26.79,15.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15715,2026-08-14 21:51:00.773,2026-08-14 21:51:00.745,MoCap→VR,27.80,1.80,0.02,16.16,106.15,25.52,54.01,89.79,27.80,10.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15716,2026-08-14 21:51:00.778,2026-08-14 21:51:00.757,MoCap→VR,20.67,1.80,0.02,16.16,106.15,25.52,54.01,89.79,20.67,12.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15717,2026-08-14 21:51:00.789,2026-08-14 21:51:00.765,MoCap→VR,23.60,1.88,0.02,16.16,106.15,25.49,54.01,89.79,23.60,8.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15718,2026-08-14 21:51:00.800,2026-08-14 21:51:00.775,MoCap→VR,24.65,1.85,0.02,16.16,106.15,25.49,54.01,89.79,24.65,10.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15719,2026-08-14 21:51:00.812,2026-08-14 21:51:00.786,MoCap→VR,25.84,1.85,0.02,16.16,106.15,25.49,54.01,89.79,25.84,11.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15720,2026-08-14 21:51:00.822,2026-08-14 21:51:00.796,MoCap→VR,25.86,1.82,0.02,16.16,106.15,25.52,54.01,89.79,25.86,10.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15721,2026-08-14 21:51:00.832,2026-08-14 21:51:00.807,MoCap→VR,24.68,1.82,0.02,16.16,106.15,25.52,54.01,89.79,24.68,11.00,0.02,,false,,0.000,0.000,0.0,0.000,0
15722,2026-08-14 21:51:00.843,2026-08-14 21:51:00.818,MoCap→VR,24.72,1.81,0.01,16.16,106.15,25.52,54.01,89.79,24.72,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15723,2026-08-14 21:51:00.861,2026-08-14 21:51:00.829,MoCap→VR,31.77,1.77,0.01,16.16,106.15,25.53,54.01,89.79,31.77,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15724,2026-08-14 21:51:00.867,2026-08-14 21:51:00.842,MoCap→VR,25.15,1.82,0.01,16.16,106.15,25.53,54.01,89.79,25.15,13.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15725,2026-08-14 21:51:00.887,2026-08-14 21:51:00.853,MoCap→VR,33.54,1.82,0.01,16.16,106.15,25.55,54.01,89.79,33.54,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15726,2026-08-14 21:51:00.899,2026-08-14 21:51:00.867,MoCap→VR,31.98,1.91,0.01,16.16,106.15,25.55,54.01,89.79,31.98,14.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15727,2026-08-14 21:51:00.903,2026-08-14 21:51:00.882,MoCap→VR,21.16,2.08,0.01,16.16,106.15,25.55,54.01,89.79,21.16,15.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15728,2026-08-14 21:51:00.920,2026-08-14 21:51:00.891,MoCap→VR,29.36,2.08,0.01,16.16,106.15,25.56,54.01,89.79,29.36,9.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15729,2026-08-14 21:51:00.930,2026-08-14 21:51:00.903,MoCap→VR,27.05,2.06,0.01,16.16,106.15,25.57,54.01,89.79,27.05,12.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15730,2026-08-14 21:51:00.957,2026-08-14 21:51:00.915,MoCap→VR,41.55,2.03,0.01,16.16,106.15,25.57,54.01,89.79,41.55,12.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15731,2026-08-14 21:51:00.958,2026-08-14 21:51:00.932,MoCap→VR,26.14,2.31,0.01,16.16,106.15,25.57,54.01,89.79,26.14,17.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15732,2026-08-14 21:51:00.974,2026-08-14 21:51:00.943,MoCap→VR,30.90,2.12,0.01,16.16,106.15,25.57,54.01,89.79,30.90,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15733,2026-08-14 21:51:00.995,2026-08-14 21:51:00.957,MoCap→VR,37.60,2.17,0.01,16.16,106.15,25.58,54.01,89.79,37.60,14.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15734,2026-08-14 21:51:01.009,2026-08-14 21:51:00.974,MoCap→VR,34.76,2.36,0.01,16.16,106.15,25.58,54.01,89.79,34.76,17.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15735,2026-08-14 21:51:01.016,2026-08-14 21:51:00.989,MoCap→VR,26.61,2.40,0.01,16.16,106.15,25.58,54.01,89.79,26.61,15.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15736,2026-08-14 21:51:01.036,2026-08-14 21:51:01.000,MoCap→VR,36.25,2.41,0.01,16.16,106.15,25.59,54.01,89.79,36.25,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15737,2026-08-14 21:51:01.050,2026-08-14 21:51:01.015,MoCap→VR,34.53,2.29,0.01,16.16,106.15,25.59,54.01,89.79,34.53,15.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15738,2026-08-14 21:51:01.064,2026-08-14 21:51:01.031,MoCap→VR,33.24,2.34,0.01,16.16,106.15,25.59,54.01,89.79,33.24,16.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15739,2026-08-14 21:51:01.067,2026-08-14 21:51:01.041,MoCap→VR,25.65,2.38,0.01,16.16,106.15,25.59,54.01,89.79,25.65,10.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15740,2026-08-14 21:51:01.085,2026-08-14 21:51:01.051,MoCap→VR,33.77,2.38,0.01,16.16,106.15,25.62,54.01,89.79,33.77,10.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15741,2026-08-14 21:51:01.095,2026-08-14 21:51:01.067,MoCap→VR,28.33,2.45,0.01,16.16,106.15,25.64,54.01,89.79,28.33,16.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15742,2026-08-14 21:51:01.109,2026-08-14 21:51:01.078,MoCap→VR,31.04,2.45,0.01,16.16,106.15,25.64,54.01,89.79,31.04,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15743,2026-08-14 21:51:01.116,2026-08-14 21:51:01.091,MoCap→VR,25.42,2.41,0.01,16.16,106.15,25.64,54.01,89.79,25.42,13.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15744,2026-08-14 21:51:01.133,2026-08-14 21:51:01.102,MoCap→VR,30.72,2.45,0.01,16.16,106.15,25.64,54.01,89.79,30.72,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15745,2026-08-14 21:51:01.149,2026-08-14 21:51:01.115,MoCap→VR,33.72,2.41,0.01,16.16,106.15,25.65,54.01,89.79,33.72,13.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15746,2026-08-14 21:51:01.170,2026-08-14 21:51:01.128,MoCap→VR,42.13,2.40,0.01,16.16,106.15,25.65,54.01,89.79,42.13,13.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15747,2026-08-14 21:51:01.171,2026-08-14 21:51:01.147,MoCap→VR,24.32,2.70,0.01,16.16,106.15,25.65,54.01,89.79,24.32,19.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15748,2026-08-14 21:51:01.180,2026-08-14 21:51:01.158,MoCap→VR,21.87,2.57,0.01,16.16,106.15,25.65,54.01,89.79,21.87,11.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15749,2026-08-14 21:51:01.207,2026-08-14 21:51:01.166,MoCap→VR,41.20,2.82,0.01,16.16,106.15,25.65,54.01,89.79,41.20,8.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15750,2026-08-14 21:51:01.212,2026-08-14 21:51:01.184,MoCap→VR,28.46,2.99,0.01,16.16,106.15,25.65,54.01,89.79,28.46,18.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15751,2026-08-14 21:51:01.248,2026-08-14 21:51:01.196,MoCap→VR,52.06,2.89,0.01,16.16,106.15,25.66,54.01,89.79,52.06,12.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15752,2026-08-14 21:51:01.247,2026-08-14 21:51:01.218,MoCap→VR,29.38,3.42,0.01,16.16,106.15,25.66,54.01,89.79,29.38,22.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15753,2026-08-14 21:51:01.254,2026-08-14 21:51:01.231,MoCap→VR,22.85,3.42,0.01,16.16,106.15,25.66,54.01,89.79,22.85,13.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15754,2026-08-14 21:51:01.263,2026-08-14 21:51:01.240,MoCap→VR,22.85,3.48,0.01,16.16,106.15,25.66,54.01,89.79,22.85,9.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15755,2026-08-14 21:51:01.279,2026-08-14 21:51:01.249,MoCap→VR,30.03,3.58,0.01,16.16,106.15,25.69,54.01,89.79,30.03,9.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15756,2026-08-14 21:51:01.285,2026-08-14 21:51:01.262,MoCap→VR,22.96,3.55,0.01,16.16,106.15,25.69,54.01,89.79,22.96,13.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15757,2026-08-14 21:51:01.294,2026-08-14 21:51:01.272,MoCap→VR,22.37,3.58,0.01,16.16,106.15,25.69,54.01,89.79,22.37,10.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15758,2026-08-14 21:51:01.310,2026-08-14 21:51:01.282,MoCap→VR,27.77,3.56,0.01,16.16,106.15,25.69,54.01,89.79,27.77,10.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15759,2026-08-14 21:51:01.345,2026-08-14 21:51:01.294,MoCap→VR,50.94,3.51,0.01,16.16,106.15,25.74,54.01,89.79,50.94,12.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15760,2026-08-14 21:51:01.343,2026-08-14 21:51:01.318,MoCap→VR,24.83,4.23,0.01,16.16,106.15,25.74,54.01,89.79,24.83,24.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15761,2026-08-14 21:51:01.350,2026-08-14 21:51:01.328,MoCap→VR,21.67,4.25,0.01,16.16,106.15,25.74,54.01,89.79,21.67,10.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15762,2026-08-14 21:51:01.375,2026-08-14 21:51:01.337,MoCap→VR,38.16,4.32,0.01,16.16,106.15,25.76,54.01,89.79,38.16,9.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15763,2026-08-14 21:51:01.400,2026-08-14 21:51:01.354,MoCap→VR,45.99,4.41,0.01,16.16,106.15,25.77,54.01,89.79,45.99,17.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15764,2026-08-14 21:51:01.403,2026-08-14 21:51:01.371,MoCap→VR,31.91,4.46,0.01,16.16,106.15,25.78,54.01,89.79,31.91,17.00,0.01,,false,,0.000,0.000,0.0,0.000,0
15765,2026-08-14 21:51:01.412,2026-08-14 21:51:01.411,EyeTracking→PC,1.29,1.53,0.00,0.67,318.48,1.69,3.42,214.65,1.29,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,3899.7,1.273,56
15766,2026-08-14 21:51:01.418,2026-08-14 21:51:01.400,MoCap→PC,37.79,4.47,0.00,13.66,343.28,23.22,77.05,252.02,37.79,15.00,0.00,,false,,0.000,0.000,0.0,0.000,0
15767,2026-08-14 21:51:01.423,2026-08-14 21:51:01.421,EyeTracking→PC,1.73,1.53,0.00,0.67,318.48,1.69,3.42,214.65,1.73,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,3909.8,1.273,56
15768,2026-08-14 21:51:01.433,2026-08-14 21:51:01.432,EyeTracking→PC,1.04,1.53,0.00,0.67,318.48,1.69,3.42,214.65,1.04,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,3919.4,1.273,56
15769,2026-08-14 21:51:01.437,2026-08-14 21:51:01.418,MoCap→PC,40.48,4.41,0.00,13.66,343.28,23.23,77.05,252.02,40.48,18.00,0.00,,false,,0.000,0.000,0.0,0.000,0
15770,2026-08-14 21:51:01.443,2026-08-14 21:51:01.442,EyeTracking→PC,1.18,1.53,0.00,0.67,318.48,1.69,3.42,214.65,1.18,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,3930.0,1.273,56
15771,2026-08-14 21:51:01.453,2026-08-14 21:51:01.438,MoCap→PC,30.85,4.58,0.00,13.66,343.28,23.24,77.05,252.02,30.85,20.00,0.00,,false,,0.000,0.000,0.0,0.000,0
15772,2026-08-14 21:51:01.454,2026-08-14 21:51:01.452,EyeTracking→PC,1.82,1.53,0.00,0.67,318.48,1.69,3.42,214.65,1.82,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,3941.5,1.273,56
15773,2026-08-14 21:51:01.464,2026-08-14 21:51:01.462,EyeTracking→PC,1.84,1.53,0.00,0.67,318.48,1.69,3.42,214.65,1.84,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,3951.6,1.273,56
15774,2026-08-14 21:51:01.474,2026-08-14 21:51:01.473,EyeTracking→PC,1.04,1.53,0.00,0.67,318.48,1.69,3.42,214.65,1.04,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,3960.6,1.273,56
15775,2026-08-14 21:51:01.477,2026-08-14 21:51:01.453,MoCap→PC,48.56,4.37,0.00,13.66,343.28,23.25,77.05,252.02,48.56,15.00,0.00,,false,,0.000,0.000,0.0,0.000,0
15776,2026-08-14 21:51:01.485,2026-08-14 21:51:01.483,EyeTracking→PC,2.10,1.53,0.00,0.67,318.48,1.69,3.42,214.65,2.10,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,3972.2,1.273,56
15777,2026-08-14 21:51:01.486,2026-08-14 21:51:01.477,MoCap→PC,21.20,4.80,0.00,13.66,343.28,23.25,77.05,252.02,21.20,24.00,0.00,,false,,0.000,0.000,0.0,0.000,0
15778,2026-08-14 21:51:01.494,2026-08-14 21:51:01.493,EyeTracking→PC,1.59,1.53,0.00,0.67,318.48,1.69,3.42,214.65,1.59,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,3981.2,1.273,56
15779,2026-08-14 21:51:01.499,2026-08-14 21:51:01.487,MoCap→PC,26.67,4.87,0.00,13.66,343.28,23.25,77.05,252.02,26.67,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
15780,2026-08-14 21:51:01.505,2026-08-14 21:51:01.503,EyeTracking→PC,1.90,1.53,0.00,0.67,318.48,1.69,3.42,214.65,1.90,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,3992.4,1.273,56
15781,2026-08-14 21:51:01.509,2026-08-14 21:51:01.499,MoCap→PC,21.30,4.59,0.00,13.66,343.28,23.25,77.05,252.02,21.30,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
15782,2026-08-14 21:51:01.515,2026-08-14 21:51:01.514,EyeTracking→PC,1.37,1.53,0.00,0.67,318.48,1.69,3.42,214.65,1.37,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,4002.4,1.273,56
15783,2026-08-14 21:51:01.520,2026-08-14 21:51:01.510,MoCap→PC,22.10,4.63,0.00,13.66,343.28,23.25,77.05,252.02,22.10,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
15784,2026-08-14 21:51:01.525,2026-08-14 21:51:01.524,EyeTracking→PC,1.55,1.53,0.00,0.67,318.48,1.69,3.42,214.65,1.55,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,4013.7,1.273,56
15785,2026-08-14 21:51:01.533,2026-08-14 21:51:01.520,MoCap→PC,27.60,4.58,0.00,13.66,343.28,23.25,77.05,252.02,27.60,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
15786,2026-08-14 21:51:01.536,2026-08-14 21:51:01.534,EyeTracking→PC,1.71,1.53,0.00,0.67,318.48,1.69,3.27,214.65,1.71,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,4022.2,1.273,56
15787,2026-08-14 21:51:01.543,2026-08-14 21:51:01.533,MoCap→PC,21.92,4.45,0.00,13.66,343.28,23.25,77.05,252.02,21.92,13.00,0.00,,false,,0.000,0.000,0.0,0.000,0
15788,2026-08-14 21:51:01.548,2026-08-14 21:51:01.545,EyeTracking→PC,2.91,1.53,0.00,0.67,318.48,1.69,3.27,214.65,2.91,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,4035.8,1.273,56
15789,2026-08-14 21:51:01.555,2026-08-14 21:51:01.543,MoCap→PC,26.24,4.53,0.00,13.66,343.28,23.25,77.05,252.02,26.24,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
15790,2026-08-14 21:51:01.557,2026-08-14 21:51:01.555,EyeTracking→PC,1.71,1.53,0.00,0.67,318.48,1.69,3.27,214.65,1.71,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,4044.3,1.273,56
15791,2026-08-14 21:51:01.566,2026-08-14 21:51:01.555,MoCap→PC,23.46,4.46,0.00,13.66,343.28,23.27,77.05,252.02,23.46,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
15792,2026-08-14 21:51:01.566,2026-08-14 21:51:01.565,EyeTracking→PC,1.54,1.53,0.00,0.67,318.48,1.69,3.27,214.65,1.54,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,4054.0,1.273,56
15793,2026-08-14 21:51:01.575,2026-08-14 21:51:01.566,MoCap→PC,19.19,4.42,0.00,13.66,343.28,23.27,77.05,252.02,19.19,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
15794,2026-08-14 21:51:01.577,2026-08-14 21:51:01.575,EyeTracking→PC,1.85,1.53,0.00,0.67,318.48,1.69,3.27,214.65,1.85,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,4063.6,1.273,56
15795,2026-08-14 21:51:01.586,2026-08-14 21:51:01.575,MoCap→PC,25.15,4.54,0.00,13.66,343.28,23.28,77.05,252.02,25.15,9.00,0.00,,false,,0.000,0.000,0.0,0.000,0
15796,2026-08-14 21:51:01.587,2026-08-14 21:51:01.586,EyeTracking→PC,1.35,0.46,0.00,0.67,318.48,1.69,3.27,214.65,1.35,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,4074.2,1.273,56
15797,2026-08-14 21:51:01.597,2026-08-14 21:51:01.587,MoCap→PC,23.24,3.94,0.00,13.66,343.28,23.28,77.05,252.02,23.24,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
15798,2026-08-14 21:51:01.597,2026-08-14 21:51:01.596,EyeTracking→PC,1.64,0.46,0.00,0.67,318.48,1.69,3.27,214.65,1.64,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,4084.6,1.273,56
15799,2026-08-14 21:51:01.608,2026-08-14 21:51:01.606,EyeTracking→PC,1.69,0.43,0.00,0.67,318.48,1.69,3.27,214.65,1.69,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,4094.2,1.273,56
15800,2026-08-14 21:51:01.610,2026-08-14 21:51:01.597,MoCap→PC,26.21,3.94,0.00,13.66,343.28,23.28,77.05,252.02,26.21,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
15801,2026-08-14 21:51:01.618,2026-08-14 21:51:01.617,EyeTracking→PC,1.24,0.46,0.00,0.67,318.48,1.69,3.27,214.65,1.24,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-13652.349,2.513,4105.6,1.273,56
