frame,time_from_origin_s,centroid_x_m,centroid_y_m,centroid_z_m,valid
12794,142.155556,-0.167334,0.907856,1.428348,1
12795,142.166667,-0.167317,0.907905,1.428254,1
12796,142.177778,-0.167402,0.907907,1.428424,1
12797,142.188889,-0.167307,0.907923,1.428423,1
12798,142.200000,-0.167372,0.907897,1.428424,1
12799,142.211111,-0.167437,0.907953,1.428391,1
12800,142.222222,-0.167351,0.907991,1.428466,1
12801,142.233333,-0.167295,0.907937,1.428617,1
12802,142.244444,-0.167314,0.908003,1.428619,1
12803,142.255556,-0.167288,0.908040,1.428761,1
12804,142.266667,-0.167285,0.908010,1.428896,1
12805,142.277778,-0.167282,0.907974,1.428973,1
12806,142.288889,-0.167269,0.908012,1.429141,1
12807,142.300000,-0.167244,0.908111,1.429315,1
12808,142.311111,-0.167173,0.908200,1.429564,1
12809,142.322222,-0.167142,0.908305,1.429791,1
12810,142.333333,-0.167110,0.908464,1.430189,1
12811,142.344444,-0.167082,0.908612,1.430456,1
12812,142.355556,-0.167119,0.908850,1.430837,1
12813,142.366667,-0.167068,0.909060,1.431270,1
12814,142.377778,-0.167070,0.909347,1.431801,1
12815,142.388889,-0.167024,0.909604,1.432208,1
12816,142.400000,-0.167120,0.909987,1.432758,1
12817,142.411111,-0.167171,0.910317,1.433301,1
12818,142.422222,-0.167229,0.910614,1.434020,1
12819,142.433333,-0.167455,0.910907,1.434749,1
12820,142.444444,-0.168163,0.911004,1.435254,1
12821,142.455556,-0.168772,0.910521,1.434380,1
12822,142.466667,-0.167744,0.912532,1.436757,1
12823,142.477778,-0.167959,0.912901,1.437481,1
12824,142.488889,-0.168279,0.913426,1.437895,1
12825,142.500000,-0.168484,0.913892,1.438721,1
12826,142.511111,-0.168675,0.914504,1.439242,1
12827,142.522222,-0.169022,0.915049,1.440084,1
12828,142.533333,-0.169524,0.915601,1.440695,1
12829,142.544444,-0.170058,0.916211,1.441305,1
12830,142.555556,-0.170608,0.917072,1.441706,1
12831,142.566667,-0.170981,0.917890,1.442189,1
12832,142.577778,-0.171365,0.918633,1.442596,1
12833,142.588889,-0.171725,0.919282,1.443151,1
12834,142.600000,-0.172050,0.919710,1.443759,1
12835,142.611111,-0.172368,0.920278,1.444164,1
12836,142.622222,-0.172630,0.920791,1.444535,1
12837,142.633333,-0.172868,0.921174,1.444771,1
12838,142.644444,-0.173112,0.921617,1.444986,1
12839,142.655556,-0.173290,0.922048,1.445199,1
12840,142.666667,-0.173475,0.922404,1.445342,1
12841,142.677778,-0.173663,0.922692,1.445536,1
12842,142.688889,-0.173784,0.923063,1.445730,1
12843,142.700000,-0.173796,0.923513,1.445834,1
12844,142.711111,-0.173942,0.923899,1.445786,1
12845,142.722222,-0.173730,0.923780,1.446534,1
12846,142.733333,-0.174567,0.924724,1.445696,1
12847,142.744444,-0.173722,0.925713,1.444971,1
12848,142.755556,-0.173226,0.926190,1.444381,1
12849,142.766667,-0.173052,0.926307,1.443763,1
12850,142.777778,-0.172956,0.926321,1.443113,1
12851,142.788889,-0.172979,0.926320,1.442596,1
12852,142.800000,-0.172990,0.926352,1.442190,1
12853,142.811111,-0.173045,0.926314,1.441898,1
12854,142.822222,-0.173141,0.926395,1.441583,1
12855,142.833333,-0.173173,0.926452,1.441293,1
12856,142.844444,-0.173271,0.926571,1.440957,1
12857,142.855556,-0.173422,0.926605,1.440729,1
12858,142.866667,-0.173566,0.926689,1.440568,1
12859,142.877778,-0.173675,0.926789,1.440486,1
12860,142.888889,-0.173844,0.926845,1.440498,1
12861,142.900000,-0.174037,0.926933,1.440572,1
12862,142.911111,-0.174098,0.926982,1.440592,1
12863,142.922222,-0.174296,0.927001,1.440523,1
12864,142.933333,-0.174532,0.927042,1.440483,1
12865,142.944444,-0.174592,0.927048,1.440455,1
12866,142.955556,-0.174774,0.927064,1.440480,1
12867,142.966667,-0.174925,0.926972,1.440291,1
12868,142.977778,-0.175021,0.927025,1.440212,1
12869,142.988889,-0.175084,0.927044,1.440036,1
12870,143.000000,-0.175274,0.927061,1.439874,1
12871,143.011111,-0.175193,0.927103,1.439633,1
12872,143.022222,-0.175350,0.927130,1.439410,1
12873,143.033333,-0.175321,0.927279,1.439131,1
12874,143.044444,-0.175392,0.927623,1.438818,1
12875,143.055556,-0.175627,0.927927,1.438459,1
12876,143.066667,-0.176042,0.928314,1.438094,1
12877,143.077778,-0.176059,0.928282,1.439173,1
12878,143.088889,-0.176749,0.928234,1.441675,1
12879,143.100000,-0.177020,0.929627,1.441555,1
12880,143.111111,-0.177232,0.930038,1.441386,1
12881,143.122222,-0.177372,0.930481,1.441189,1
12882,143.133333,-0.177454,0.930810,1.441072,1
12883,143.144444,-0.177623,0.931160,1.440999,1
12884,143.155556,-0.177767,0.931332,1.440899,1
12885,143.166667,-0.177888,0.931604,1.440740,1
12886,143.177778,-0.177924,0.931770,1.440729,1
12887,143.188889,-0.178018,0.931835,1.440758,1
12888,143.200000,-0.177974,0.931966,1.440712,1
12889,143.211111,-0.178017,0.932033,1.440728,1
12890,143.222222,-0.178004,0.931953,1.440739,1
12891,143.233333,-0.177935,0.931743,1.440916,1
12892,143.244444,-0.177945,0.931713,1.440880,1
12893,143.255556,-0.177953,0.931583,1.440829,1
12894,143.266667,-0.178028,0.931553,1.440855,1
12895,143.277778,-0.178037,0.931540,1.440862,1
12896,143.288889,-0.178280,0.931443,1.440891,1
12897,143.300000,-0.178395,0.931416,1.440882,1
12898,143.311111,-0.178477,0.931437,1.440741,1
12899,143.322222,-0.178522,0.931447,1.440650,1
12900,143.333333,-0.178606,0.931396,1.440579,1
12901,143.344444,-0.178764,0.931357,1.440557,1
12902,143.355556,-0.178985,0.931320,1.440483,1
12903,143.366667,-0.178976,0.931232,1.440485,1
12904,143.377778,-0.178971,0.931136,1.440491,1
12905,143.388889,-0.179025,0.931104,1.440554,1
12906,143.400000,-0.179183,0.931092,1.440606,1
12907,143.411111,-0.179276,0.930877,1.440529,1
12908,143.422222,-0.179356,0.930769,1.440491,1
12909,143.433333,-0.179419,0.930707,1.440417,1
12910,143.444444,-0.179453,0.930563,1.440273,1
12911,143.455556,-0.179483,0.930485,1.440242,1
12912,143.466667,-0.179582,0.930347,1.440174,1
12913,143.477778,-0.179679,0.930289,1.440109,1
12914,143.488889,-0.179811,0.930294,1.440029,1
12915,143.500000,-0.179897,0.930248,1.439881,1
12916,143.511111,-0.180079,0.930232,1.439823,1
12917,143.522222,-0.180191,0.930268,1.439693,1
12918,143.533333,-0.180274,0.930212,1.439613,1
12919,143.544444,-0.180400,0.930340,1.439482,1
12920,143.555556,-0.180442,0.930301,1.439386,1
12921,143.566667,-0.180491,0.930303,1.439223,1
12922,143.577778,-0.180518,0.930344,1.439176,1
12923,143.588889,-0.180577,0.930342,1.439098,1
12924,143.600000,-0.180681,0.930511,1.439063,1
12925,143.611111,-0.180725,0.930626,1.439069,1
12926,143.622222,-0.180862,0.930725,1.439218,1
12927,143.633333,-0.181027,0.930886,1.439190,1
12928,143.644444,-0.181271,0.931125,1.439173,1
12929,143.655556,-0.181492,0.931350,1.439240,1
12930,143.666667,-0.181692,0.931493,1.439331,1
12931,143.677778,-0.181803,0.931630,1.439203,1
12932,143.688889,-0.181975,0.931686,1.439184,1
12933,143.700000,-0.182120,0.931740,1.439140,1
12934,143.711111,-0.182349,0.931803,1.439031,1
12935,143.722222,-0.182461,0.931985,1.438930,1
12936,143.733333,-0.182499,0.931965,1.439001,1
12937,143.744444,-0.182588,0.932135,1.438882,1
12938,143.755556,-0.182708,0.932268,1.438898,1
12939,143.766667,-0.182833,0.932388,1.438861,1
12940,143.777778,-0.182982,0.932402,1.438800,1
12941,143.788889,-0.183083,0.932497,1.438877,1
12942,143.800000,-0.183251,0.932630,1.438834,1
12943,143.811111,-0.183332,0.932625,1.438813,1
12944,143.822222,-0.183478,0.932695,1.438691,1
12945,143.833333,-0.183572,0.932738,1.438651,1
12946,143.844444,-0.183682,0.932836,1.438541,1
12947,143.855556,-0.183749,0.932944,1.438431,1
12948,143.866667,-0.183864,0.932945,1.438341,1
12949,143.877778,-0.183953,0.933009,1.438220,1
12950,143.888889,-0.184067,0.933079,1.438112,1
12951,143.900000,-0.184136,0.933018,1.437899,1
12952,143.911111,-0.184180,0.933109,1.437838,1
12953,143.922222,-0.184282,0.933084,1.437725,1
12954,143.933333,-0.184376,0.933091,1.437626,1
12955,143.944444,-0.184465,0.933107,1.437555,1
12956,143.955556,-0.184548,0.933123,1.437541,1
12957,143.966667,-0.184639,0.933153,1.437598,1
12958,143.977778,-0.184758,0.933098,1.437669,1
12959,143.988889,-0.184836,0.933145,1.437697,1
12960,144.000000,-0.184942,0.933228,1.437777,1
12961,144.011111,-0.185033,0.933212,1.437822,1
12962,144.022222,-0.185105,0.933201,1.437974,1
12963,144.033333,-0.185207,0.933262,1.438031,1
12964,144.044444,-0.185271,0.933216,1.438085,1
12965,144.055556,-0.185385,0.933314,1.438048,1
12966,144.066667,-0.185326,0.933287,1.438006,1
12967,144.077778,-0.185343,0.933374,1.437985,1
12968,144.088889,-0.185357,0.933409,1.438002,1
12969,144.100000,-0.185342,0.933432,1.437993,1
12970,144.111111,-0.185240,0.933478,1.437997,1
12971,144.122222,-0.185232,0.933552,1.437981,1
12972,144.133333,-0.185205,0.933577,1.438054,1
12973,144.144444,-0.185146,0.933653,1.438096,1
12974,144.155556,-0.185108,0.933721,1.438023,1
12975,144.166667,-0.185100,0.933779,1.438127,1
12976,144.177778,-0.185120,0.933945,1.438096,1
12977,144.188889,-0.185116,0.933985,1.437957,1
12978,144.200000,-0.185082,0.934008,1.437896,1
12979,144.211111,-0.185122,0.934092,1.437860,1
12980,144.222222,-0.185181,0.934178,1.437825,1
12981,144.233333,-0.185225,0.934263,1.437691,1
12982,144.244444,-0.185251,0.934277,1.437630,1
12983,144.255556,-0.185318,0.934375,1.437667,1
12984,144.266667,-0.185353,0.934358,1.437635,1
12985,144.277778,-0.185337,0.934417,1.437655,1
12986,144.288889,-0.185381,0.934459,1.437653,1
12987,144.300000,-0.185402,0.934553,1.437566,1
12988,144.311111,-0.185381,0.934404,1.437524,1
12989,144.322222,-0.185363,0.934336,1.437592,1
12990,144.333333,-0.185330,0.934430,1.437545,1
12991,144.344444,-0.185240,0.934253,1.437635,1
12992,144.355556,-0.185189,0.933972,1.437614,1
12993,144.366667,-0.185146,0.933912,1.437585,1
12994,144.377778,-0.185038,0.933774,1.437617,1
12995,144.388889,-0.185026,0.933705,1.437649,1
12996,144.400000,-0.185004,0.933616,1.437653,1
12997,144.411111,-0.184972,0.933502,1.437645,1
12998,144.422222,-0.184922,0.933395,1.437667,1
12999,144.433333,-0.184852,0.933337,1.437635,1
13000,144.444444,-0.184747,0.933290,1.437668,1
13001,144.455556,-0.184660,0.933156,1.437647,1
13002,144.466667,-0.184567,0.932962,1.437681,1
13003,144.477778,-0.184494,0.932819,1.437651,1
13004,144.488889,-0.184509,0.932660,1.437734,1
13005,144.500000,-0.184735,0.931831,1.437993,1
13006,144.511111,-0.184774,0.930904,1.438229,1
13007,144.522222,-0.184646,0.930263,1.438400,1
13008,144.533333,-0.184570,0.929875,1.438511,1
13009,144.544444,-0.184506,0.929719,1.438542,1
13010,144.555556,-0.184528,0.929707,1.438609,1
13011,144.566667,-0.184527,0.929596,1.438667,1
13012,144.577778,-0.184542,0.929617,1.438652,1
13013,144.588889,-0.184526,0.930694,1.438429,1
13014,144.600000,-0.184555,0.931090,1.438277,1
13015,144.611111,-0.184598,0.931382,1.438326,1
13016,144.622222,-0.184649,0.931643,1.438285,1
13017,144.633333,-0.184667,0.931790,1.438229,1
13018,144.644444,-0.184662,0.931957,1.438301,1
13019,144.655556,-0.184655,0.932067,1.438323,1
13020,144.666667,-0.184612,0.932231,1.438279,1
13021,144.677778,-0.184534,0.932309,1.438310,1
13022,144.688889,-0.184501,0.932325,1.438296,1
13023,144.700000,-0.184438,0.932481,1.438266,1
13024,144.711111,-0.184463,0.932470,1.438273,1
13025,144.722222,-0.184485,0.932461,1.438258,1
13026,144.733333,-0.184515,0.932383,1.438279,1
13027,144.744444,-0.184578,0.932380,1.438199,1
13028,144.755556,-0.184654,0.932365,1.438118,1
13029,144.766667,-0.184700,0.932343,1.437999,1
13030,144.777778,-0.184705,0.932255,1.437905,1
13031,144.788889,-0.184713,0.932194,1.437799,1
13032,144.800000,-0.184707,0.932132,1.437597,1
13033,144.811111,-0.184659,0.932085,1.437489,1
13034,144.822222,-0.184639,0.932045,1.437432,1
13035,144.833333,-0.184630,0.931965,1.437350,1
13036,144.844444,-0.184679,0.931678,1.437270,1
13037,144.855556,-0.184872,0.930609,1.437395,1
13038,144.866667,-0.184766,0.929642,1.437513,1
13039,144.877778,-0.184591,0.929088,1.437550,1
13040,144.888889,-0.184493,0.928654,1.437604,1
13041,144.900000,-0.184514,0.928728,1.437553,1
13042,144.911111,-0.184543,0.928743,1.437567,1
13043,144.922222,-0.184657,0.928786,1.437491,1
13044,144.933333,-0.184709,0.928891,1.437536,1
13045,144.944444,-0.184787,0.928989,1.437557,1
13046,144.955556,-0.184830,0.929034,1.437482,1
13047,144.966667,-0.184979,0.929225,1.437405,1
13048,144.977778,-0.184997,0.928985,1.437467,1
13049,144.988889,-0.184974,0.929101,1.437441,1
13050,145.000000,-0.184903,0.929037,1.437564,1
13051,145.011111,-0.184833,0.929250,1.437458,1
13052,145.022222,-0.184204,0.929959,1.436981,1
13053,145.033333,-0.183222,0.930691,1.436769,1
13054,145.044444,-0.182068,0.931620,1.436751,1
13055,145.055556,-0.180858,0.932321,1.436876,1
13056,145.066667,-0.180043,0.932845,1.436928,1
13057,145.077778,-0.179489,0.933130,1.436789,1
13058,145.088889,-0.179122,0.933198,1.436707,1
13059,145.100000,-0.178893,0.933176,1.436686,1
13060,145.111111,-0.178565,0.933002,1.436565,1
13061,145.122222,-0.178268,0.932774,1.436462,1
13062,145.133333,-0.177990,0.932614,1.436266,1
13063,145.144444,-0.177669,0.932420,1.436157,1
13064,145.155556,-0.177311,0.932167,1.435997,1
13065,145.166667,-0.176707,0.930818,1.435742,1
13066,145.177778,-0.175975,0.929796,1.435546,1
13067,145.188889,-0.175756,0.927159,1.434494,1
13068,145.200000,-0.175186,0.926123,1.434150,1
13069,145.211111,-0.174720,0.925015,1.433587,1
13070,145.222222,-0.175984,0.923984,1.432523,1
13071,145.233333,-0.175759,0.923401,1.432058,1
13072,145.244444,-0.175407,0.922902,1.432097,1
13073,145.255556,-0.175266,0.922593,1.431714,1
13074,145.266667,-0.175333,0.922325,1.431766,1
13075,145.277778,-0.174990,0.922047,1.431519,1
13076,145.288889,-0.174675,0.921829,1.431053,1
13077,145.300000,-0.174395,0.921470,1.430597,1
13078,145.311111,-0.174138,0.921175,1.430148,1
13079,145.322222,-0.173859,0.920814,1.429666,1
13080,145.333333,-0.173554,0.920552,1.429441,1
13081,145.344444,-0.173324,0.920378,1.429078,1
13082,145.355556,-0.173124,0.920143,1.428615,1
13083,145.366667,-0.172923,0.919951,1.428239,1
13084,145.377778,-0.172736,0.919789,1.427923,1
13085,145.388889,-0.172123,0.918278,1.428219,1
13086,145.400000,-0.171834,0.917783,1.428128,1
13087,145.411111,-0.171518,0.917393,1.428005,1
13088,145.422222,-0.171168,0.916890,1.427759,1
13089,145.433333,-0.170941,0.916640,1.427253,1
13090,145.444444,-0.170681,0.916408,1.426764,1
13091,145.455556,-0.170461,0.916254,1.426354,1
13092,145.466667,-0.170290,0.916103,1.425955,1
13093,145.477778,-0.170089,0.915986,1.425507,1
13094,145.488889,-0.169349,0.915193,1.424609,1
13095,145.500000,-0.169010,0.914815,1.424259,1
13096,145.511111,-0.168683,0.914220,1.423899,1
13097,145.522222,-0.168326,0.914156,1.423219,1
13098,145.533333,-0.167961,0.913737,1.422749,1
13099,145.544444,-0.167751,0.913476,1.422412,1
13100,145.555556,-0.167511,0.913264,1.422034,1
13101,145.566667,-0.167392,0.912836,1.421617,1
13102,145.577778,-0.168593,0.912312,1.424070,1
13103,145.588889,-0.168447,0.912233,1.423616,1
13104,145.600000,-0.168269,0.912083,1.423118,1
13105,145.611111,-0.168136,0.911975,1.422756,1
13106,145.622222,-0.168262,0.911505,1.422498,1
13107,145.633333,-0.168088,0.911340,1.422231,1
13108,145.644444,-0.167965,0.911268,1.421886,1
13109,145.655556,-0.167944,0.910991,1.421650,1
13110,145.666667,-0.167940,0.910773,1.421388,1
13111,145.677778,-0.167876,0.910680,1.421101,1
13112,145.688889,-0.167802,0.910560,1.420878,1
13113,145.700000,-0.167839,0.910378,1.420710,1
13114,145.711111,-0.167893,0.910219,1.420438,1
13115,145.722222,-0.167831,0.910041,1.420119,1
13116,145.733333,-0.167793,0.909912,1.419988,1
13117,145.744444,-0.167859,0.909781,1.419706,1
13118,145.755556,-0.167826,0.909763,1.419477,1
13119,145.766667,-0.167825,0.909595,1.419322,1
13120,145.777778,-0.167951,0.909586,1.419064,1
13121,145.788889,-0.167946,0.909437,1.418906,1
13122,145.800000,-0.167909,0.909268,1.418806,1
13123,145.811111,-0.167995,0.909191,1.418776,1
13124,145.822222,-0.168013,0.909086,1.418753,1
13125,145.833333,-0.168176,0.909024,1.418614,1
13126,145.844444,-0.168297,0.908955,1.418434,1
13127,145.855556,-0.168633,0.908659,1.417855,1
13128,145.866667,-0.168948,0.908351,1.417379,1
13129,145.877778,-0.169198,0.908234,1.417183,1
13130,145.888889,-0.169322,0.908109,1.417160,1
13131,145.900000,-0.169430,0.908054,1.417211,1
13132,145.911111,-0.169525,0.908094,1.417373,1
13133,145.922222,-0.169658,0.908108,1.417555,1
13134,145.933333,-0.169668,0.908073,1.417675,1
13135,145.944444,-0.169718,0.908030,1.417909,1
13136,145.955556,-0.169770,0.908024,1.418084,1
13137,145.966667,-0.169860,0.908013,1.418417,1
13138,145.977778,-0.169911,0.907949,1.418624,1
13139,145.988889,-0.169986,0.908086,1.418932,1
13140,146.000000,-0.170049,0.908062,1.419284,1
13141,146.011111,-0.170120,0.907993,1.419436,1
13142,146.022222,-0.170199,0.908079,1.419731,1
13143,146.033333,-0.170323,0.907974,1.419907,1
13144,146.044444,-0.170450,0.908089,1.420103,1
13145,146.055556,-0.170473,0.908210,1.420114,1
13146,146.066667,-0.170389,0.908191,1.420386,1
13147,146.077778,-0.170461,0.908262,1.420623,1
13148,146.088889,-0.170421,0.908388,1.420935,1
13149,146.100000,-0.170451,0.908376,1.421217,1
13150,146.111111,-0.170537,0.908449,1.421190,1
13151,146.122222,-0.170497,0.908447,1.421354,1
13152,146.133333,-0.170486,0.908389,1.421548,1
13153,146.144444,-0.170610,0.908373,1.421738,1
13154,146.155556,-0.170683,0.908374,1.421828,1
13155,146.166667,-0.170720,0.908401,1.421798,1
13156,146.177778,-0.170714,0.908370,1.421832,1
13157,146.188889,-0.170762,0.908371,1.421974,1
13158,146.200000,-0.170771,0.908349,1.422084,1
13159,146.211111,-0.170798,0.908314,1.422148,1
13160,146.222222,-0.170841,0.908348,1.422219,1
13161,146.233333,-0.170836,0.908415,1.422240,1
13162,146.244444,-0.170884,0.908319,1.422237,1
13163,146.255556,-0.170833,0.908300,1.422244,1
13164,146.266667,-0.170882,0.908280,1.422231,1
13165,146.277778,-0.170907,0.908209,1.422266,1
13166,146.288889,-0.170905,0.908260,1.422255,1
13167,146.300000,-0.170878,0.908220,1.422188,1
13168,146.311111,-0.170924,0.908225,1.422092,1
13169,146.322222,-0.170937,0.908189,1.422108,1
13170,146.333333,-0.170933,0.908031,1.422054,1
13171,146.344444,-0.170937,0.908097,1.422043,1
13172,146.355556,-0.170949,0.908089,1.421975,1
13173,146.366667,-0.170957,0.908097,1.421965,1
13174,146.377778,-0.170970,0.908055,1.421874,1
13175,146.388889,-0.170972,0.908074,1.421834,1
13176,146.400000,-0.170926,0.908061,1.421744,1
13177,146.411111,-0.170959,0.907996,1.421704,1
13178,146.422222,-0.170848,0.907947,1.421599,1
13179,146.433333,-0.170886,0.908042,1.421589,1
13180,146.444444,-0.170948,0.908023,1.421509,1
13181,146.455556,-0.170977,0.908015,1.421582,1
13182,146.466667,-0.170916,0.907991,1.421564,1
13183,146.477778,-0.170927,0.907963,1.421526,1
13184,146.488889,-0.170946,0.907891,1.421503,1
13185,146.500000,-0.170997,0.907828,1.421526,1
13186,146.511111,-0.171007,0.907841,1.421535,1
13187,146.522222,-0.171029,0.907885,1.421567,1
13188,146.533333,-0.171032,0.907897,1.421625,1
13189,146.544444,-0.171036,0.907815,1.421765,1
13190,146.555556,-0.171060,0.907789,1.421816,1
13191,146.566667,-0.171175,0.907732,1.421818,1
13192,146.577778,-0.171126,0.907833,1.421830,1
13193,146.588889,-0.171110,0.907866,1.421951,1
13194,146.600000,-0.171119,0.907824,1.422108,1
13195,146.611111,-0.171166,0.907800,1.422309,1
13196,146.622222,-0.171238,0.907790,1.422331,1
13197,146.633333,-0.171222,0.907738,1.422482,1
13198,146.644444,-0.171257,0.907733,1.422692,1
13199,146.655556,-0.171272,0.907730,1.422715,1
13200,146.666667,-0.171327,0.907824,1.422902,1
13201,146.677778,-0.171302,0.907791,1.423070,1
13202,146.688889,-0.171345,0.907801,1.423300,1
13203,146.700000,-0.171401,0.907766,1.423495,1
13204,146.711111,-0.171426,0.907754,1.423687,1
13205,146.722222,-0.171408,0.907812,1.423931,1
13206,146.733333,-0.171576,0.907778,1.424104,1
13207,146.744444,-0.171517,0.907759,1.424314,1
13208,146.755556,-0.171616,0.907694,1.424559,1
13209,146.766667,-0.171799,0.907685,1.424804,1
13210,146.777778,-0.171768,0.907743,1.424915,1
13211,146.788889,-0.171817,0.907730,1.425178,1
13212,146.800000,-0.171933,0.907827,1.425373,1
13213,146.811111,-0.172035,0.907885,1.425527,1
13214,146.822222,-0.172159,0.908045,1.426040,1
13215,146.833333,-0.172200,0.907988,1.426202,1
13216,146.844444,-0.172251,0.908011,1.426358,1
13217,146.855556,-0.172324,0.908039,1.426565,1
13218,146.866667,-0.172310,0.908076,1.426908,1
13219,146.877778,-0.172392,0.908098,1.427115,1
13220,146.888889,-0.172484,0.908078,1.427366,1
13221,146.900000,-0.172584,0.908055,1.427596,1
13222,146.911111,-0.172689,0.908110,1.427811,1
13223,146.922222,-0.172728,0.908185,1.428053,1
13224,146.933333,-0.172791,0.908156,1.428102,1
13225,146.944444,-0.172884,0.908226,1.428290,1
13226,146.955556,-0.172979,0.908098,1.428554,1
13227,146.966667,-0.173024,0.908071,1.428681,1
13228,146.977778,-0.173041,0.908085,1.428901,1
13229,146.988889,-0.173109,0.908030,1.429024,1
13230,147.000000,-0.173165,0.907970,1.429209,1
13231,147.011111,-0.173191,0.908069,1.429302,1
13232,147.022222,-0.173176,0.908030,1.429404,1
13233,147.033333,-0.173214,0.908001,1.429544,1
13234,147.044444,-0.173289,0.907995,1.429630,1
13235,147.055556,-0.173311,0.907960,1.429702,1
13236,147.066667,-0.173277,0.907929,1.429795,1
13237,147.077778,-0.173328,0.907965,1.429841,1
13238,147.088889,-0.173314,0.907919,1.429783,1
13239,147.100000,-0.173294,0.907899,1.429830,1
13240,147.111111,-0.173295,0.907843,1.429833,1
13241,147.122222,-0.173268,0.907890,1.429848,1
13242,147.133333,-0.173220,0.907845,1.429890,1
13243,147.144444,-0.173232,0.907832,1.429799,1
13244,147.155556,-0.173259,0.907756,1.429752,1
13245,147.166667,-0.173263,0.907732,1.429777,1
13246,147.177778,-0.173131,0.907746,1.429620,1
13247,147.188889,-0.173038,0.907650,1.429550,1
13248,147.200000,-0.172990,0.907713,1.429514,1
13249,147.211111,-0.172994,0.907632,1.429430,1
13250,147.222222,-0.172955,0.907541,1.429384,1
13251,147.233333,-0.172902,0.907653,1.429223,1
13252,147.244444,-0.172744,0.907678,1.429058,1
13253,147.255556,-0.172724,0.907534,1.428986,1
13254,147.266667,-0.172692,0.907552,1.428928,1
13255,147.277778,-0.172519,0.907599,1.428806,1
13256,147.288889,-0.172522,0.907596,1.428641,1
13257,147.300000,-0.172473,0.907525,1.428575,1
13258,147.311111,-0.172330,0.907537,1.428440,1
13259,147.322222,-0.172210,0.907616,1.428292,1
13260,147.333333,-0.172246,0.907580,1.428236,1
13261,147.344444,-0.172170,0.907493,1.428157,1
13262,147.355556,-0.172144,0.907526,1.428010,1
13263,147.366667,-0.172112,0.907427,1.427905,1
13264,147.377778,-0.172039,0.907523,1.427772,1
13265,147.388889,-0.171874,0.907423,1.427668,1
13266,147.400000,-0.171784,0.907344,1.427625,1
13267,147.411111,-0.171679,0.907396,1.427378,1
13268,147.422222,-0.171680,0.907390,1.427335,1
13269,147.433333,-0.171674,0.907435,1.427219,1
13270,147.444444,-0.171545,0.907369,1.427262,1
13271,147.455556,-0.171589,0.907366,1.427145,1
13272,147.466667,-0.171450,0.907433,1.427052,1
13273,147.477778,-0.171435,0.907440,1.427029,1
13274,147.488889,-0.171413,0.907424,1.426880,1
13275,147.500000,-0.171395,0.907464,1.426719,1
13276,147.511111,-0.171305,0.907438,1.426633,1
13277,147.522222,-0.171220,0.907499,1.426746,1
13278,147.533333,-0.171236,0.907437,1.426697,1
13279,147.544444,-0.171187,0.907310,1.426609,1
13280,147.555556,-0.171178,0.907395,1.426521,1
13281,147.566667,-0.171094,0.907362,1.426431,1
13282,147.577778,-0.171050,0.907333,1.426367,1
13283,147.588889,-0.171031,0.907422,1.426338,1
13284,147.600000,-0.171015,0.907392,1.426243,1
13285,147.611111,-0.171054,0.907481,1.426039,1
13286,147.622222,-0.170997,0.907445,1.426121,1
13287,147.633333,-0.170928,0.907427,1.426139,1
13288,147.644444,-0.170952,0.907414,1.426079,1
13289,147.655556,-0.170942,0.907517,1.426083,1
13290,147.666667,-0.170935,0.907527,1.426033,1
13291,147.677778,-0.170914,0.907444,1.425975,1
13292,147.688889,-0.170853,0.907483,1.426029,1
13293,147.700000,-0.170855,0.907437,1.425965,1
13294,147.711111,-0.170872,0.907486,1.425935,1
13295,147.722222,-0.170897,0.907556,1.425787,1
13296,147.733333,-0.170821,0.907503,1.425691,1
13297,147.744444,-0.170768,0.907419,1.425749,1
13298,147.755556,-0.170791,0.907351,1.425625,1
13299,147.766667,-0.170820,0.907400,1.425563,1
13300,147.777778,-0.170802,0.907441,1.425466,1
13301,147.788889,-0.170781,0.907513,1.425484,1
13302,147.800000,-0.170615,0.907216,1.424886,1
13303,147.811111,-0.170545,0.907245,1.424709,1
13304,147.822222,-0.170624,0.907421,1.424768,1
13305,147.833333,-0.170628,0.907376,1.424695,1
13306,147.844444,-0.170748,0.907447,1.424625,1
13307,147.855556,-0.170840,0.907361,1.424634,1
13308,147.866667,-0.170908,0.907244,1.424471,1
13309,147.877778,-0.170954,0.907199,1.424413,1
13310,147.888889,-0.170956,0.907147,1.424386,1
13311,147.900000,-0.170935,0.907205,1.424252,1
13312,147.911111,-0.170991,0.907205,1.424167,1
13313,147.922222,-0.170985,0.907268,1.423940,1
13314,147.933333,-0.170952,0.907325,1.423921,1
13315,147.944444,-0.171005,0.907204,1.423744,1
13316,147.955556,-0.171025,0.907258,1.423670,1
13317,147.966667,-0.171065,0.907257,1.423548,1
13318,147.977778,-0.171039,0.907223,1.423452,1
13319,147.988889,-0.171050,0.907205,1.423374,1
13320,148.000000,-0.171077,0.907248,1.423262,1
13321,148.011111,-0.171076,0.907116,1.423098,1
13322,148.022222,-0.171073,0.907109,1.423004,1
13323,148.033333,-0.171076,0.907127,1.422932,1
13324,148.044444,-0.171130,0.907164,1.422788,1
13325,148.055556,-0.171115,0.907250,1.422706,1
13326,148.066667,-0.171100,0.907149,1.422511,1
13327,148.077778,-0.171122,0.907194,1.422348,1
13328,148.088889,-0.171107,0.907183,1.422279,1
13329,148.100000,-0.171080,0.907164,1.422224,1
